index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Zeta
298,49083561,30,49086,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,273,1.0,32.0,1.0,32.0,0.6875,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.21354166666666669,0,1.0,1
300,49083561,31,49086,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,305,1.0,32.0,1.0,32.0,0.6875,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.6875,0,1.0,1
302,49083561,32,49086,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,6,337,1.0,32.0,1.0,32.0,0.028985507246376774,0.5,RIGHT,RIGHT,1.0,1.0,1.0,0.6875,0,1.0,1
308,49083561,35,49086,Absent,47,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,14,18,Unicorn_Absent,-1,-1.0,0,351,0.8875,30.0,0.2916666666666667,44.0,0.028985507246376774,0.40625,RS,RS,0.005034190088132767,1.0,1.0,0.028985507246376774,0,1.0,1
310,49083561,36,49086,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,8,369,0.9125,28.0,0.28888888888888886,46.0,0.6326530612244898,0.5,OUT,OUT,1.0,0.8875,0.2916666666666667,0.028985507246376774,18,0.005034190088132767,1
314,49083561,38,49086,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,10,22,Unicorn_Absent,-1,-1.0,8,379,0.8625,28.0,1.0,45.0,0.6326530612244898,0.359375,OUT,OUT,1.0,0.9125,0.28888888888888886,0.6326530612244898,14,1.0,1
320,49083561,41,49086,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,411,1.0,28.0,1.0,28.0,0.043743078626799575,0.4375,OUT,OUT,1.0,0.8625,1.0,0.6326530612244898,22,1.0,1
322,49083561,42,49086,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,443,1.0,28.0,1.0,28.0,0.043743078626799575,0.4375,OUT,OUT,1.0,1.0,1.0,0.043743078626799575,0,1.0,1
326,49083561,44,49086,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,475,1.0,28.0,1.0,28.0,0.14467592592592593,0.4375,OUT,OUT,1.0,1.0,1.0,0.043743078626799575,0,1.0,1
330,49083561,46,49086,Absent,55,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,507,1.0,40.0,0.3333333333333333,40.0,0.14467592592592593,0.625,RS,RS,0.007454186295369829,1.0,1.0,0.14467592592592593,0,1.0,1
332,49083561,47,49086,Absent,55,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,0,539,1.0,40.0,1.0,40.0,0.23255813953488372,0.625,RS,RS,0.007454186295369829,1.0,0.3333333333333333,0.14467592592592593,0,0.007454186295369829,1
342,49083561,52,49086,Absent,63,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,5,27,Unicorn_Absent,-1,-1.0,0,544,0.83125,45.0,0.46551724137931033,56.0,0.23255813953488372,0.453125,RS,RS,0.012792465124422179,1.0,1.0,0.23255813953488372,0,0.007454186295369829,1
352,49083561,57,49086,Absent,40,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,576,1.0,31.0,0.46153846153846156,31.0,0.0,0.484375,RS,RS,0.004584084770106734,0.83125,0.46551724137931033,0.23255813953488372,27,0.012792465124422179,1
354,49083561,58,49086,Absent,40,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,608,1.0,31.0,1.0,31.0,0.0,0.484375,RS,RS,0.004584084770106734,1.0,0.46153846153846156,0.0,0,0.004584084770106734,1
356,49083561,59,49086,Absent,40,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,32,0,Unicorn_Absent,-1,-1.0,0,640,1.0,31.0,1.0,31.0,0.0,0.484375,RS,RS,0.004584084770106734,1.0,1.0,0.0,0,0.004584084770106734,1
241,49083561,1,356139,Absent,28,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,21,11,Unicorn_Absent,-1,-1.0,9,21,0.93125,21.0,1.0,43.0,0.0,0.5,RS,RS,0.010228516799093708,,,,,,1
249,49083561,5,356139,Absent,44,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,32,Unicorn_Absent,-1,-1.0,9,21,0.8,32.0,0.23255813953488372,64.0,0.0,0.5,RS,RS,0.0061027272741740034,0.93125,1.0,0.0,11,0.010228516799093708,1
251,49083561,6,356139,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,4,40,0.91875,32.0,0.28,52.0,0.0,0.609375,UP,UP,1.0,0.8,0.23255813953488372,0.0,32,0.0061027272741740034,1
255,49083561,8,356139,Absent,27,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,21,11,Unicorn_Absent,-1,-1.0,9,61,0.93125,22.0,0.22727272727272727,43.0,0.0,0.5,RS,RS,0.009182867495108389,0.91875,0.28,0.0,13,1.0,1
257,49083561,9,356139,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,61,0.8,64.0,0.34375,64.0,0.0,0.5,ALL,ALL,1.0,0.93125,0.22727272727272727,0.0,11,0.009182867495108389,1
259,49083561,10,356139,Absent,57,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,9,72,0.86875,35.0,0.546875,46.0,0.2916666666666667,0.390625,RS,RS,0.006737946999085467,0.8,0.34375,0.0,32,1.0,1
267,49083561,14,356139,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,72,0.8,64.0,0.546875,64.0,0.2916666666666667,0.5,ALL,ALL,1.0,0.86875,0.546875,0.2916666666666667,21,0.006737946999085467,1
271,49083561,16,356139,Absent,24,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,9,94,0.9375,20.0,0.3125,42.0,0.008888888888888835,0.5,RS,RS,0.01142289099346694,0.8,0.546875,0.2916666666666667,32,1.0,1
281,49083561,21,356139,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,112,0.9125,32.0,0.3333333333333333,46.0,0.008888888888888835,0.5,RIGHT,RIGHT,1.0,0.9375,0.3125,0.008888888888888835,10,0.01142289099346694,1
283,49083561,22,356139,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,12,20,Unicorn_Absent,-1,-1.0,6,124,0.875,32.0,1.0,51.0,0.6346153846153846,0.484375,RIGHT,RIGHT,1.0,0.9125,0.3333333333333333,0.008888888888888835,14,1.0,1
285,49083561,23,356139,Absent,18,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,29,3,Unicorn_Absent,-1,-1.0,9,153,0.98125,18.0,0.16279069767441862,23.0,0.6346153846153846,0.3125,RS,RS,0.01436959609043909,0.875,1.0,0.6346153846153846,20,1.0,1
289,49083561,25,356139,Absent,25,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,24,8,Unicorn_Absent,-1,-1.0,9,177,0.95,21.0,0.21875,34.0,1.0,0.40625,RS,RS,0.010228516799093708,0.98125,0.16279069767441862,0.6346153846153846,3,0.01436959609043909,1
291,49083561,26,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,209,1.0,0.0,0.0,32.0,1.0,0.5,NOTHING,NOTHING,1.0,0.95,0.21875,1.0,8,0.010228516799093708,1
293,49083561,27,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,241,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,NOTHING,1.0,1.0,0.0,1.0,0,1.0,1
299,49083561,30,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,273,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,1
301,49083561,31,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,305,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,1
303,49083561,32,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,337,1.0,0.0,1.0,32.0,0.0,0.5,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,1
309,49083561,35,356139,Absent,43,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,9,351,0.8875,32.0,0.0,44.0,0.6666666666666667,0.40625,RS,RS,0.005034190088132767,1.0,1.0,0.0,0,1.0,1
311,49083561,36,356139,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18,14,Unicorn_Absent,-1,-1.0,6,369,0.9125,32.0,0.28,46.0,0.6666666666666667,0.5,RIGHT,RIGHT,1.0,0.8875,0.0,0.6666666666666667,18,0.005034190088132767,1
315,49083561,38,356139,Absent,48,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,10,22,Unicorn_Absent,-1,-1.0,9,379,0.8625,39.0,0.36538461538461536,45.0,0.0,0.359375,RS,RS,0.008264124158046258,0.9125,0.28,0.6666666666666667,14,1.0,1
321,49083561,41,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,411,1.0,0.0,0.0,28.0,0.0,0.4375,NOTHING,RS,1.0,0.8625,0.36538461538461536,0.0,22,0.008264124158046258,1
323,49083561,42,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,443,1.0,0.0,1.0,28.0,0.46551724137931033,0.4375,NOTHING,RS,1.0,1.0,0.0,0.0,0,1.0,1
327,49083561,44,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,475,1.0,0.0,1.0,28.0,0.46551724137931033,0.4375,NOTHING,RS,1.0,1.0,1.0,0.46551724137931033,0,1.0,1
331,49083561,46,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,507,1.0,0.0,1.0,40.0,0.46153846153846156,0.625,NOTHING,NOTHING,1.0,1.0,1.0,0.46551724137931033,0,1.0,1
333,49083561,47,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,539,1.0,0.0,1.0,40.0,0.46153846153846156,0.625,NOTHING,NOTHING,1.0,1.0,1.0,0.46153846153846156,0,1.0,1
343,49083561,52,356139,Absent,59,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,5,27,Unicorn_Absent,-1,-1.0,9,544,0.83125,38.0,0.0,56.0,0.0,0.453125,RS,RS,0.01142289099346694,1.0,1.0,0.46153846153846156,0,1.0,1
353,49083561,57,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,576,1.0,0.0,0.0,31.0,0.0,0.484375,NOTHING,NOTHING,1.0,0.83125,0.0,0.0,27,0.01142289099346694,1
355,49083561,58,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,608,1.0,0.0,1.0,31.0,0.0,0.484375,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0,1
357,49083561,59,356139,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,640,1.0,0.0,1.0,31.0,0.0,0.484375,NOTHING,NOTHING,1.0,1.0,1.0,0.0,0,1.0,1
5160,52665277,1,526646,Absent,29,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,31,0.99375,24.0,1.0,29.0,0.0,0.4375,RS,RS,0.007454186295369829,,,,,,1
5164,52665277,3,526646,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,27,5,Unicorn_Absent,-1,-1.0,8,58,0.96875,28.0,0.3333333333333333,32.0,0.0,0.421875,OUT,OUT,1.0,0.99375,1.0,0.0,1,0.007454186295369829,1
5166,52665277,4,526646,Absent,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,89,0.99375,2.0,0.034482758620689655,22.0,0.3333333333333333,0.328125,RS,RS,0.2431167344342142,0.96875,0.3333333333333333,0.0,5,1.0,1
5168,52665277,5,526646,Absent,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,120,0.99375,2.0,1.0,22.0,0.3333333333333333,0.328125,RS,RS,0.2431167344342142,0.99375,0.034482758620689655,0.3333333333333333,1,0.2431167344342142,1
5170,52665277,6,526646,Absent,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,151,0.99375,2.0,1.0,22.0,0.03694581280788177,0.328125,RS,RS,0.2431167344342142,0.99375,1.0,0.3333333333333333,1,0.2431167344342142,1
5176,52665277,9,526646,Absent,33,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,2,30,Unicorn_Absent,-1,-1.0,0,153,0.8125,30.0,0.06666666666666667,64.0,0.03694581280788177,0.53125,RS,RS,0.005034190088132767,0.99375,1.0,0.03694581280788177,1,0.2431167344342142,1
5178,52665277,10,526646,Absent,41,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,17,15,Unicorn_Absent,-1,-1.0,0,170,0.90625,33.0,0.4318181818181818,50.0,0.0,0.546875,RS,RS,0.004584084770106734,0.8125,0.06666666666666667,0.03694581280788177,30,0.005034190088132767,1
5180,52665277,11,526646,Absent,42,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,16,16,Unicorn_Absent,-1,-1.0,0,186,0.9,34.0,0.28846153846153844,54.0,0.0,0.59375,RS,RS,0.004180913251655786,0.90625,0.4318181818181818,0.0,15,0.004584084770106734,1
5182,52665277,12,526646,Absent,30,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,28,4,Unicorn_Absent,-1,-1.0,0,214,0.975,28.0,0.3191489361702128,35.0,0.0,0.484375,RS,RS,0.0061027272741740034,0.9,0.28846153846153844,0.0,16,0.004180913251655786,1
5184,52665277,13,526646,Absent,61,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,22,10,Unicorn_Absent,-1,-1.0,0,236,0.9375,36.0,0.3617021276595745,45.0,0.0,0.546875,RS,RS,0.0061027272741740034,0.975,0.3191489361702128,0.0,4,0.0061027272741740034,1
5186,52665277,14,526646,Absent,37,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,22,10,Unicorn_Absent,-1,-1.0,0,258,0.9375,30.0,0.3469387755102041,44.0,0.26145833333333335,0.53125,RS,RS,0.009182867495108389,0.9375,0.3617021276595745,0.0,10,0.0061027272741740034,1
5190,52665277,16,526646,Absent,15,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,0,278,0.925,12.0,0.16666666666666666,64.0,0.26145833333333335,0.8125,RS,RS,0.03130111324493289,0.9375,0.3469387755102041,0.26145833333333335,10,0.009182867495108389,1
