index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Zeta
447,91642938,44,293833,Absent,35,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,642,1.0,28.0,1.0,30.0,0.09259259259259259,0.46875,RS,RS,0.0061027272741740034,1.0,1.0,0.09259259259259259,0,0.0061027272741740034,0
449,91642938,45,293833,Absent,35,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,674,1.0,28.0,1.0,30.0,0.08424908424908423,0.46875,RS,RS,0.0061027272741740034,1.0,1.0,0.09259259259259259,0,0.0061027272741740034,0
451,91642938,46,293833,Absent,35,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,32,0,Unicorn_Absent,-1,-1.0,9,706,1.0,28.0,1.0,30.0,0.08424908424908423,0.46875,RS,RS,0.0061027272741740034,1.0,1.0,0.08424908424908423,0,0.0061027272741740034,0
461,91642938,51,293833,Absent,20,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,9,730,0.95,16.0,0.15789473684210525,37.0,0.14470588235294118,0.453125,RS,RS,0.01831563888873418,1.0,1.0,0.08424908424908423,0,0.0061027272741740034,0
465,91642938,53,293833,Absent,58,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,9,741,0.86875,40.0,0.24444444444444444,56.0,0.14470588235294118,0.546875,RS,RS,0.007454186295369829,0.95,0.15789473684210525,0.14470588235294118,8,0.01831563888873418,0
467,91642938,54,293833,Absent,27,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,23,9,Unicorn_Absent,-1,-1.0,9,764,0.94375,24.0,0.3617021276595745,40.0,0.19891891891891894,0.484375,RS,RS,0.007454186295369829,0.86875,0.24444444444444444,0.14470588235294118,21,0.007454186295369829,0
471,91642938,56,293833,Absent,10,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,28,4,Unicorn_Absent,-1,-1.0,9,792,0.975,10.0,0.0967741935483871,43.0,0.19891891891891894,0.609375,RS,RS,0.04232921962320499,0.94375,0.3617021276595745,0.19891891891891894,9,0.007454186295369829,0
473,91642938,57,293833,Absent,13,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,821,0.98125,12.0,0.1,36.0,0.0,0.515625,RS,RS,0.03130111324493289,0.975,0.0967741935483871,0.19891891891891894,4,0.04232921962320499,0
475,91642938,58,293833,Absent,13,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,850,0.98125,12.0,1.0,36.0,0.0,0.515625,RS,RS,0.03130111324493289,0.98125,0.1,0.0,3,0.03130111324493289,0
477,91642938,59,293833,Absent,13,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,879,0.98125,12.0,1.0,36.0,0.0,0.515625,RS,RS,0.03130111324493289,0.98125,1.0,0.0,3,0.03130111324493289,0
479,91642938,60,293833,Absent,13,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,908,0.98125,12.0,1.0,36.0,0.0,0.515625,RS,RS,0.03130111324493289,0.98125,1.0,0.0,3,0.03130111324493289,0
360,91642938,1,916447,Absent,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,0,24,0.95,10.0,1.0,41.0,0.0,0.515625,RS,RS,0.04232921962320499,,,,,,0
362,91642938,2,916447,Absent,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,56,1.0,2.0,0.09090909090909091,2.0,0.0,0.03125,RS,RS,0.2431167344342142,0.95,1.0,0.0,8,0.04232921962320499,0
366,91642938,4,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,87,0.99375,2.0,0.0,40.0,0.0,0.609375,RS,RS,0.2431167344342142,1.0,0.09090909090909091,0.0,0,0.2431167344342142,0
368,91642938,5,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,118,0.99375,2.0,1.0,40.0,0.0,0.609375,RS,RS,0.2431167344342142,0.99375,0.0,0.0,1,0.2431167344342142,0
372,91642938,7,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,149,0.99375,2.0,1.0,40.0,0.16428571428571426,0.609375,RS,RS,0.2431167344342142,0.99375,1.0,0.0,1,0.2431167344342142,0
376,91642938,9,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,180,0.99375,2.0,1.0,40.0,0.16428571428571426,0.609375,RS,RS,0.2431167344342142,0.99375,1.0,0.16428571428571426,1,0.2431167344342142,0
382,91642938,12,916447,Absent,60,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,30,2,Unicorn_Absent,-1,-1.0,0,210,0.9875,35.0,0.05714285714285714,38.0,0.06976744186046512,0.5625,RS,RS,0.004584084770106734,0.99375,1.0,0.16428571428571426,1,0.2431167344342142,0
384,91642938,13,916447,Absent,60,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,30,2,Unicorn_Absent,-1,-1.0,0,240,0.9875,35.0,1.0,38.0,0.06976744186046512,0.5625,RS,RS,0.004584084770106734,0.9875,0.05714285714285714,0.06976744186046512,2,0.004584084770106734,0
392,91642938,17,916447,Absent,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,272,1.0,2.0,0.027777777777777776,20.0,0.0,0.3125,RS,RS,0.2431167344342142,0.9875,1.0,0.06976744186046512,2,0.004584084770106734,0
394,91642938,18,916447,Absent,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,304,1.0,2.0,1.0,20.0,0.0,0.3125,RS,RS,0.2431167344342142,1.0,0.027777777777777776,0.0,0,0.2431167344342142,0
406,91642938,24,916447,Absent,58,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,26,6,Unicorn_Absent,-1,-1.0,0,330,0.9625,36.0,0.05555555555555555,43.0,0.0,0.578125,RS,RS,0.0061027272741740034,1.0,1.0,0.0,0,0.2431167344342142,0
408,91642938,25,916447,Absent,19,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,25,7,Unicorn_Absent,-1,-1.0,0,355,0.95625,16.0,0.23809523809523808,41.0,0.0,0.53125,RS,RS,0.01831563888873418,0.9625,0.05555555555555555,0.0,6,0.0061027272741740034,0
410,91642938,26,916447,Absent,27,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,14,18,Unicorn_Absent,-1,-1.0,0,369,0.8875,26.0,0.23529411764705882,45.0,0.0,0.421875,RS,RS,0.0061027272741740034,0.95625,0.23809523809523808,0.0,7,0.01831563888873418,0
418,91642938,30,916447,Absent,53,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,399,0.9875,38.0,0.28,39.0,0.0,0.578125,RS,RS,0.0061027272741740034,0.8875,0.23529411764705882,0.0,18,0.0061027272741740034,0
420,91642938,31,916447,Absent,53,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,429,0.9875,38.0,1.0,39.0,0.0,0.578125,RS,RS,0.0061027272741740034,0.9875,0.28,0.0,2,0.0061027272741740034,0
422,91642938,32,916447,Absent,53,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,459,0.9875,38.0,1.0,39.0,0.0,0.578125,RS,RS,0.0061027272741740034,0.9875,1.0,0.0,2,0.0061027272741740034,0
424,91642938,33,916447,Absent,53,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,489,0.9875,38.0,1.0,39.0,0.08892921960072595,0.578125,RS,RS,0.0061027272741740034,0.9875,1.0,0.0,2,0.0061027272741740034,0
428,91642938,35,916447,Absent,53,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,30,2,Unicorn_Absent,-1,-1.0,0,519,0.9875,38.0,1.0,39.0,0.08892921960072595,0.578125,RS,RS,0.0061027272741740034,0.9875,1.0,0.08892921960072595,2,0.0061027272741740034,0
434,91642938,38,916447,Absent,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1.0,0,546,0.96875,13.0,0.21428571428571427,26.0,0.07555555555555557,0.328125,RS,RS,0.02717246117223556,0.9875,1.0,0.08892921960072595,2,0.0061027272741740034,0
440,91642938,41,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,578,1.0,2.0,0.0,30.0,0.07555555555555557,0.46875,RS,RS,0.2431167344342142,0.96875,0.21428571428571427,0.07555555555555557,5,0.02717246117223556,0
442,91642938,42,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,610,1.0,2.0,1.0,30.0,0.013876040703052761,0.46875,RS,RS,0.2431167344342142,1.0,0.0,0.07555555555555557,0,0.2431167344342142,0
446,91642938,44,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,642,1.0,2.0,1.0,30.0,0.013876040703052761,0.46875,RS,RS,0.2431167344342142,1.0,1.0,0.013876040703052761,0,0.2431167344342142,0
448,91642938,45,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,674,1.0,2.0,1.0,30.0,0.2510518934081346,0.46875,RS,RS,0.2431167344342142,1.0,1.0,0.013876040703052761,0,0.2431167344342142,0
450,91642938,46,916447,Absent,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,706,1.0,2.0,1.0,30.0,0.2510518934081346,0.46875,RS,RS,0.2431167344342142,1.0,1.0,0.2510518934081346,0,0.2431167344342142,0
460,91642938,51,916447,Absent,46,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,24,8,Unicorn_Absent,-1,-1.0,0,730,0.95,29.0,0.06896551724137931,37.0,0.20612244897959184,0.453125,RS,RS,0.005537830714382473,1.0,1.0,0.2510518934081346,0,0.2431167344342142,0
464,91642938,53,916447,Absent,56,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,11,21,Unicorn_Absent,-1,-1.0,0,741,0.86875,37.0,0.32,56.0,0.20612244897959184,0.546875,RS,RS,0.005537830714382473,0.95,0.06896551724137931,0.20612244897959184,8,0.005537830714382473,0
466,91642938,54,916447,Absent,28,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,23,9,Unicorn_Absent,-1,-1.0,0,764,0.94375,25.0,0.34782608695652173,40.0,0.0,0.484375,RS,RS,0.006737946999085467,0.86875,0.32,0.20612244897959184,21,0.005537830714382473,0
470,91642938,56,916447,Absent,60,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,28,4,Unicorn_Absent,-1,-1.0,0,792,0.975,37.0,0.34782608695652173,43.0,0.0,0.609375,RS,RS,0.005537830714382473,0.94375,0.34782608695652173,0.0,9,0.006737946999085467,0
472,91642938,57,916447,Absent,35,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,821,0.98125,27.0,0.30612244897959184,36.0,0.0,0.515625,RS,RS,0.005537830714382473,0.975,0.34782608695652173,0.0,4,0.005537830714382473,0
474,91642938,58,916447,Absent,35,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,850,0.98125,27.0,1.0,36.0,0.0,0.515625,RS,RS,0.005537830714382473,0.98125,0.30612244897959184,0.0,3,0.005537830714382473,0
476,91642938,59,916447,Absent,35,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,879,0.98125,27.0,1.0,36.0,0.0,0.515625,RS,RS,0.005537830714382473,0.98125,1.0,0.0,3,0.005537830714382473,0
478,91642938,60,916447,Absent,35,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,0,908,0.98125,27.0,1.0,36.0,0.0,0.515625,RS,RS,0.005537830714382473,0.98125,1.0,0.0,3,0.005537830714382473,0
3127,92281046,4,104628,Absent,16,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,28,4,Unicorn_Absent,-1,-1.0,9,28,0.975,16.0,1.0,31.0,0.0,0.421875,RS,RS,0.01831563888873418,,,,,,0
3137,92281046,9,104628,Absent,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,9,55,0.96875,13.0,0.07407407407407407,22.0,0.0,0.265625,RS,RS,0.02717246117223556,0.975,1.0,0.0,4,0.01831563888873418,0
3143,92281046,12,104628,Absent,41,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,23,9,Unicorn_Absent,-1,-1.0,9,78,0.94375,33.0,0.15,44.0,0.025925925925925936,0.546875,RS,RS,0.006737946999085467,0.96875,0.07407407407407407,0.0,5,0.02717246117223556,0
3145,92281046,13,104628,Absent,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,109,0.99375,6.0,0.05405405405405406,30.0,0.025925925925925936,0.453125,RS,RS,0.08633762966036206,0.94375,0.15,0.025925925925925936,9,0.006737946999085467,0
3147,92281046,14,104628,Absent,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,140,0.99375,6.0,1.0,30.0,0.06428571428571428,0.453125,RS,RS,0.08633762966036206,0.99375,0.05405405405405406,0.025925925925925936,1,0.08633762966036206,0
3149,92281046,15,104628,Absent,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,171,0.99375,6.0,1.0,30.0,0.06428571428571428,0.453125,RS,RS,0.08633762966036206,0.99375,1.0,0.06428571428571428,1,0.08633762966036206,0
3155,92281046,18,104628,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Unicorn_Absent,-1,-1.0,9,202,0.99375,3.0,0.0,18.0,0.19594594594594594,0.265625,RS,RS,0.17692120631776423,0.99375,1.0,0.06428571428571428,1,0.08633762966036206,0
3159,92281046,20,104628,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Unicorn_Absent,-1,-1.0,9,233,0.99375,3.0,1.0,18.0,0.19594594594594594,0.265625,RS,RS,0.17692120631776423,0.99375,0.0,0.19594594594594594,1,0.17692120631776423,0
3161,92281046,21,104628,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31,1,Unicorn_Absent,-1,-1.0,9,264,0.99375,3.0,1.0,18.0,0.0,0.265625,RS,RS,0.17692120631776423,0.99375,1.0,0.19594594594594594,1,0.17692120631776423,0
3165,92281046,23,104628,Absent,18,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,27,5,Unicorn_Absent,-1,-1.0,9,291,0.96875,15.0,0.058823529411764705,23.0,0.0,0.28125,RS,RS,0.020796234419099814,0.99375,1.0,0.0,1,0.17692120631776423,0
3167,92281046,24,104628,Absent,40,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,19,13,Unicorn_Absent,-1,-1.0,9,310,0.91875,29.0,0.2222222222222222,49.0,0.0,0.5625,RS,RS,0.004584084770106734,0.96875,0.058823529411764705,0.0,5,0.020796234419099814,0
3173,92281046,27,104628,Absent,28,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,16,16,Unicorn_Absent,-1,-1.0,9,326,0.9,27.0,0.3333333333333333,45.0,0.0,0.453125,RS,RS,0.005537830714382473,0.91875,0.2222222222222222,0.0,13,0.004584084770106734,0
