index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1,Delta
2198,72105690,20,721011,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,199,0.99375,4.0,0.14285714285714285,15.0,0.0,0.21875,RS,RS,0.1353352832366127,0.9625,0.1794871794871795,0.20454545454545456,6,0.03130111324493289,0
2210,72105690,26,721011,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,213,0.8875,32.0,0.02857142857142857,50.0,0.0,0.5,UP,UP,1.0,0.99375,0.14285714285714285,0.0,1,0.1353352832366127,0
2216,72105690,29,721011,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,4,244,0.99375,32.0,1.0,37.0,0.24444444444444444,0.5625,UP,UP,1.0,0.8875,0.02857142857142857,0.0,18,1.0,0
2228,72105690,35,721011,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,258,0.8875,36.0,0.36,50.0,0.24444444444444444,0.5,IN,IN,1.0,0.99375,1.0,0.24444444444444444,1,1.0,0
2236,72105690,39,721011,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,276,0.9125,32.0,0.36,50.0,0.40625,0.5625,UP,UP,1.0,0.8875,0.36,0.24444444444444444,18,1.0,0
2238,72105690,40,721011,Absent,25,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,31,1,Unicorn_Absent,-1,-1.0,0,307,0.99375,21.0,0.2926829268292683,22.0,0.40625,0.328125,RS,RS,0.010228516799093708,0.9125,0.36,0.40625,14,1.0,0
2242,72105690,42,721011,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,339,1.0,32.0,0.20454545454545456,32.0,0.12903225806451613,0.5,DOWN,DOWN,1.0,0.99375,0.2926829268292683,0.40625,1,0.010228516799093708,0
2244,72105690,43,721011,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,3,371,1.0,32.0,1.0,32.0,0.12903225806451613,0.5,DOWN,DOWN,1.0,1.0,0.20454545454545456,0.12903225806451613,0,1.0,0
2252,72105690,47,721011,Absent,27,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,8,24,Unicorn_Absent,-1,-1.0,0,379,0.85,24.0,0.24444444444444444,64.0,0.40625,0.625,RS,RS,0.007454186295369829,1.0,1.0,0.12903225806451613,0,1.0,0
2256,72105690,49,721011,Absent,11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,406,0.96875,10.0,0.0625,35.0,0.40625,0.46875,RS,RS,0.04232921962320499,0.85,0.24444444444444444,0.40625,24,0.007454186295369829,0
2258,72105690,50,721011,Absent,32,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,437,0.99375,26.0,0.16129032258064516,27.0,0.0,0.40625,RS,RS,0.0061027272741740034,0.96875,0.0625,0.40625,5,0.04232921962320499,0
2264,72105690,53,721011,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,469,1.0,64.0,0.40625,64.0,0.0,1.0,ALL,ALL,1.0,0.99375,0.16129032258064516,0.0,1,0.0061027272741740034,0
2266,72105690,54,721011,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,501,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,0.40625,0.0,0,1.0,0
2276,72105690,59,721011,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,533,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4081,73993934,1,393485,Absent,63,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,25,7,Unicorn_Absent,-1,-1.0,9,25,0.95625,43.0,1.0,49.0,0.0,0.65625,RS,RS,0.010228516799093708,,,,,,0
4085,73993934,3,393485,Absent,15,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,13,Unicorn_Absent,-1,-1.0,9,44,0.91875,13.0,0.19148936170212766,64.0,0.0,0.796875,RS,RS,0.02717246117223556,0.95625,1.0,0.0,7,0.010228516799093708,0
4087,73993934,4,393485,Absent,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,24,8,Unicorn_Absent,-1,-1.0,9,68,0.95,8.0,0.10526315789473684,64.0,0.011635638297872342,0.875,RS,RS,0.059105746561956225,0.91875,0.19148936170212766,0.0,13,0.02717246117223556,0
4089,73993934,5,393485,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,8,72,0.825,28.0,0.125,64.0,0.011635638297872342,0.5625,OUT,OUT,1.0,0.95,0.10526315789473684,0.011635638297872342,8,0.059105746561956225,0
4091,73993934,6,393485,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,8,92,0.925,28.0,1.0,37.0,0.8947368421052632,0.390625,OUT,OUT,1.0,0.825,0.125,0.011635638297872342,28,1.0,0
4095,73993934,8,393485,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1.0,4,110,0.9125,32.0,0.30434782608695654,51.0,0.8947368421052632,0.578125,UP,UP,1.0,0.925,1.0,0.8947368421052632,12,1.0,0
4099,73993934,10,393485,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1.0,4,120,0.8625,32.0,1.0,50.0,0.875,0.4375,UP,UP,1.0,0.9125,0.30434782608695654,0.8947368421052632,14,1.0,0
4103,73993934,12,393485,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,4,148,0.975,32.0,1.0,38.0,0.875,0.53125,UP,UP,1.0,0.8625,1.0,0.875,22,1.0,0
4105,73993934,13,393485,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,4,163,0.89375,32.0,1.0,49.0,0.671875,0.5,UP,UP,1.0,0.975,1.0,0.875,4,1.0,0
4107,73993934,14,393485,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Unicorn_Absent,-1,-1.0,4,163,0.8,32.0,1.0,32.0,0.671875,0.0,UP,UP,1.0,0.89375,1.0,0.671875,17,1.0,0
4113,73993934,17,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,195,1.0,64.0,0.5,64.0,0.04853387259858444,1.0,ALL,ALL,1.0,0.8,1.0,0.671875,32,1.0,0
4115,73993934,18,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,227,1.0,64.0,1.0,64.0,0.04853387259858444,1.0,ALL,ALL,1.0,1.0,0.5,0.04853387259858444,0,1.0,0
4121,73993934,21,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,259,1.0,64.0,1.0,64.0,0.6964285714285714,1.0,ALL,ALL,1.0,1.0,1.0,0.04853387259858444,0,1.0,0
4125,73993934,23,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,291,1.0,64.0,1.0,64.0,0.6964285714285714,1.0,ALL,ALL,1.0,1.0,1.0,0.6964285714285714,0,1.0,0
4127,73993934,24,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,323,1.0,64.0,1.0,64.0,0.8888888888888888,1.0,ALL,ALL,1.0,1.0,1.0,0.6964285714285714,0,1.0,0
4129,73993934,25,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,355,1.0,64.0,1.0,64.0,0.8888888888888888,1.0,ALL,ALL,1.0,1.0,1.0,0.8888888888888888,0,1.0,0
4131,73993934,26,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,387,1.0,64.0,1.0,64.0,0.8421052631578947,1.0,ALL,ALL,1.0,1.0,1.0,0.8888888888888888,0,1.0,0
4133,73993934,27,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,419,1.0,64.0,1.0,64.0,0.8421052631578947,1.0,ALL,ALL,1.0,1.0,1.0,0.8421052631578947,0,1.0,0
4135,73993934,28,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,451,1.0,64.0,1.0,64.0,0.653061224489796,1.0,ALL,ALL,1.0,1.0,1.0,0.8421052631578947,0,1.0,0
4139,73993934,30,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,483,1.0,64.0,1.0,64.0,0.653061224489796,1.0,ALL,ALL,1.0,1.0,1.0,0.653061224489796,0,1.0,0
4141,73993934,31,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,515,1.0,64.0,1.0,64.0,0.5,1.0,ALL,ALL,1.0,1.0,1.0,0.653061224489796,0,1.0,0
4151,73993934,36,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,547,1.0,64.0,1.0,64.0,0.5,1.0,ALL,ALL,1.0,1.0,1.0,0.5,0,1.0,0
4155,73993934,38,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,579,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.5,0,1.0,0
4157,73993934,39,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,611,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4159,73993934,40,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,643,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4161,73993934,41,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,675,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4165,73993934,43,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,707,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4171,73993934,46,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,739,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4173,73993934,47,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,771,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4175,73993934,48,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,803,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4177,73993934,49,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,835,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4179,73993934,50,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,867,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4181,73993934,51,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,899,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4183,73993934,52,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,931,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4191,73993934,56,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,963,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4197,73993934,59,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,995,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4199,73993934,60,393485,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,1,1027,1.0,64.0,1.0,64.0,0.0,1.0,ALL,ALL,1.0,1.0,1.0,0.0,0,1.0,0
4080,73993934,1,739986,Absent,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,0,25,0.95625,13.0,1.0,49.0,0.0,0.65625,RS,RS,0.02717246117223556,,,,,,0
4084,73993934,3,739986,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,13,Unicorn_Absent,-1,-1.0,1,44,0.91875,64.0,0.203125,64.0,0.0,0.796875,ALL,ALL,1.0,0.95625,1.0,0.0,7,0.02717246117223556,0
4086,73993934,4,739986,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,8,Unicorn_Absent,-1,-1.0,1,68,0.95,64.0,1.0,64.0,0.0,0.875,ALL,ALL,1.0,0.91875,0.203125,0.0,13,1.0,0
4088,73993934,5,739986,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,28,Unicorn_Absent,-1,-1.0,1,72,0.825,64.0,1.0,64.0,0.0,0.5625,ALL,ALL,1.0,0.95,1.0,0.0,8,1.0,0
4090,73993934,6,739986,Absent,28,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,20,12,Unicorn_Absent,-1,-1.0,0,92,0.925,21.0,0.328125,37.0,0.0,0.390625,RS,RS,0.010228516799093708,0.825,1.0,0.0,28,1.0,0
4094,73993934,8,739986,Absent,42,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,18,14,Unicorn_Absent,-1,-1.0,0,110,0.9125,33.0,0.2558139534883721,51.0,0.0,0.578125,RS,RS,0.005537830714382473,0.925,0.328125,0.0,12,0.010228516799093708,0
