index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
3149.0,5146595549,30,514658,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,320.0,1.0,0.0,NOTHING,3914,0,32.0,-16.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,RS,RS
3151.0,5146595549,31,514658,Absent,1.0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,-16.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,272.0,1.0,0.0,RS,3915,0,-16.0,-16.0,37,0.0,49,0.3125,0.46875,-16.0,1.0,1.0,0.0,NOTHING,RS,RS
3152.0,5146595549,33,514658,Absent,47.0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,309.0,0.93125,0.0,RS,3918,0,21.0,-78.0,31,0.3076923076923077,41,0.15213675213675215,0.46875,-16.0,1.0,0.0,0.3125,RS,RS,LEFT
3153.0,5146595549,34,514658,Absent,32.0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,-78.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,231.0,1.0,11.0,RS,3919,0,-78.0,-78.0,35,0.32,51,0.15333333333333335,0.5,21.0,0.93125,0.3076923076923077,0.15213675213675215,RS,LEFT,RS
3154.0,5146595549,35,514658,Absent,32.0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,247.0,0.9,14.0,LEFT,3921,0,16.0,32.0,32,0.3958333333333333,48,0.08210784313725489,0.5,-78.0,1.0,0.32,0.15333333333333335,RS,RS,RS
3155.0,5146595549,36,514658,Absent,5.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,32.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,279.0,1.0,16.0,RS,3922,0,32.0,32.0,27,0.2826086956521739,44,0.09239130434782611,0.421875,16.0,0.9,0.3958333333333333,0.08210784313725489,LEFT,RS,RS
3156.0,5146595549,37,514658,Absent,34.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,294.0,0.89375,0.0,RS,3924,0,15.0,-75.0,27,1.0,44,0.0,0.421875,32.0,1.0,0.2826086956521739,0.09239130434782611,RS,RS,RIGHT
3157.0,5146595549,38,514658,Absent,26.0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,-75.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,219.0,1.0,17.0,RS,3925,0,-75.0,-75.0,35,0.37777777777777777,51,0.018055555555555547,0.53125,15.0,0.89375,1.0,0.0,RS,RIGHT,RIGHT
3158.0,5146595549,39,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,251.0,1.0,11.0,RIGHT,3927,0,32.0,32.0,32,0.34,64,0.040000000000000036,1.0,-75.0,1.0,0.37777777777777777,0.018055555555555547,RS,RIGHT,RIGHT
3159.0,5146595549,40,514658,Absent,6.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,283.0,1.0,0.0,RIGHT,3928,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,0.34,0.040000000000000036,RIGHT,RIGHT,RIGHT
3160.0,5146595549,41,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,315.0,1.0,0.0,RIGHT,3930,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3161.0,5146595549,42,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,347.0,1.0,0.0,RIGHT,3931,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3162.0,5146595549,43,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,379.0,1.0,0.0,RIGHT,3932,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3163.0,5146595549,44,514658,Absent,5.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,411.0,1.0,0.0,RIGHT,3933,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3164.0,5146595549,45,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,443.0,1.0,0.0,RIGHT,3935,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3165.0,5146595549,46,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,475.0,1.0,0.0,RIGHT,3936,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3166.0,5146595549,47,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,507.0,1.0,0.0,RIGHT,3937,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3170.0,5146595549,48,514658,Absent,19.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,635.0,1.0,0.0,RIGHT,3938,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3174.0,5146595549,55,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,763.0,1.0,0.0,RIGHT,3946,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3175.0,5146595549,56,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,795.0,1.0,0.0,RIGHT,3947,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3176.0,5146595549,57,514658,Absent,24.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,827.0,1.0,0.0,RIGHT,3948,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3177.0,5146595549,58,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,859.0,1.0,0.0,RIGHT,3950,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,RIGHT
3178.0,5146595549,59,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,891.0,1.0,0.0,RIGHT,3951,0,32.0,32.0,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,RIGHT,
3179.0,5146595549,60,514658,Absent,32.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,6,,923.0,1.0,0.0,RIGHT,3952,0,32.0,,32,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,RIGHT,,
3181.0,5146595549,2,955490,Absent,36.0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,17.0,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,-56.0,0.90625,9.0,RS,3954,0,17.0,-9.0,31,,48,,0.515625,,,,,,RS,RS
3184.0,5146595549,3,955490,Absent,17.0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,-9.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-41.0,1.0,5.0,RS,3955,0,-9.0,-9.0,35,0.375,50,0.0625,0.4375,17.0,0.90625,,,RS,RS,RS
3187.0,5146595549,8,955490,Absent,24.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,25.0,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,-76.0,0.95625,7.0,RS,3961,0,25.0,-64.0,18,0.2926829268292683,43,0.03424015009380865,0.5625,-9.0,1.0,0.375,0.0625,RS,RS,NOTHING
3188.0,5146595549,9,955490,Absent,0.0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,-64.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-140.0,1.0,7.0,RS,3962,0,-64.0,-64.0,35,0.23255813953488372,51,0.12744186046511627,0.484375,25.0,0.95625,0.2926829268292683,0.03424015009380865,RS,NOTHING,NOTHING
3189.0,5146595549,10,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,-108.0,1.0,0.0,NOTHING,3964,0,32.0,32.0,0,0.0,28,0.3617021276595745,0.4375,-64.0,1.0,0.23255813953488372,0.12744186046511627,RS,NOTHING,NOTHING
3190.0,5146595549,11,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,-76.0,1.0,0.0,NOTHING,3965,0,32.0,32.0,0,1.0,28,0.0,0.4375,32.0,1.0,0.0,0.3617021276595745,NOTHING,NOTHING,NOTHING
3191.0,5146595549,12,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,-44.0,1.0,0.0,NOTHING,3966,0,32.0,32.0,0,1.0,28,0.0,0.4375,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3192.0,5146595549,13,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,-12.0,1.0,0.0,NOTHING,3967,0,32.0,32.0,0,1.0,28,0.0,0.4375,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3193.0,5146595549,14,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,20.0,1.0,0.0,NOTHING,3969,0,32.0,32.0,0,1.0,28,0.0,0.4375,32.0,1.0,1.0,0.0,NOTHING,NOTHING,RS
3194.0,5146595549,15,955490,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,52.0,1.0,0.0,NOTHING,3970,0,32.0,-64.0,0,1.0,28,0.0,0.4375,32.0,1.0,1.0,0.0,NOTHING,RS,RS
3195.0,5146595549,16,955490,Absent,0.0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,-64.0,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-12.0,1.0,0.0,RS,3971,0,-64.0,-64.0,33,0.0,51,0.3877551020408163,0.453125,-64.0,1.0,1.0,0.0,NOTHING,RS,RS
3196.0,5146595549,17,955490,Absent,43.0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,3.0,0.89375,0.0,RS,3973,0,15.0,16.0,31,0.2549019607843137,46,0.10358860525342212,0.453125,-64.0,1.0,0.0,0.3877551020408163,RS,RS,RS
3197.0,5146595549,18,955490,Absent,53.0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,19.0,0.9,17.0,RS,3974,0,16.0,21.0,34,0.3829787234042553,50,0.049645390070922,0.53125,15.0,0.89375,0.2549019607843137,0.10358860525342212,RS,RS,RS
3198.0,5146595549,19,955490,Absent,35.0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,21.0,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,40.0,0.93125,16.0,RS,3975,0,21.0,18.0,28,0.34782608695652173,50,0.006340579710144956,0.609375,16.0,0.9,0.3829787234042553,0.049645390070922,RS,RS,ALL
3199.0,5146595549,20,955490,Absent,15.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,58.0,0.9125,11.0,RS,3976,0,18.0,-4.0,14,0.10526315789473684,64,0.41036184210526316,0.78125,21.0,0.93125,0.34782608695652173,0.006340579710144956,RS,ALL,RS
3200.0,5146595549,21,955490,Absent,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4.0,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,54.0,0.775,14.0,ALL,3977,0,-4.0,20.0,64,0.21875,64,0.34375,0.4375,18.0,0.9125,0.10526315789473684,0.41036184210526316,RS,RS,DOWN
3201.0,5146595549,22,955490,Absent,20.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,20.0,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,74.0,0.925,36.0,RS,3978,0,20.0,22.0,18,0.28125,38,0.07874999999999999,0.40625,-4.0,0.775,0.21875,0.34375,ALL,DOWN,UP
3202.0,5146595549,23,955490,Absent,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,96.0,0.9375,12.0,DOWN,3979,0,22.0,32.0,32,0.28205128205128205,40,0.09157509157509158,0.46875,20.0,0.925,0.28125,0.07874999999999999,RS,UP,UP
3203.0,5146595549,24,955490,Absent,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,128.0,1.0,10.0,UP,3980,0,32.0,32.0,32,0.0,32,0.0,0.5,22.0,0.9375,0.28205128205128205,0.09157509157509158,DOWN,UP,UP
3204.0,5146595549,25,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,160.0,1.0,0.0,UP,3982,0,32.0,32.0,32,1.0,32,0.0,0.5,32.0,1.0,0.0,0.0,UP,UP,UP
3205.0,5146595549,26,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,192.0,1.0,0.0,UP,3983,0,32.0,32.0,32,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,UP,UP,UP
3206.0,5146595549,27,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,224.0,1.0,0.0,UP,3984,0,32.0,32.0,32,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,UP,UP,UP
3207.0,5146595549,28,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,256.0,1.0,0.0,UP,3985,0,32.0,32.0,32,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,UP,UP,UP
3208.0,5146595549,29,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,288.0,1.0,0.0,UP,3986,0,32.0,32.0,32,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,UP,UP,RS
3209.0,5146595549,30,955490,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,320.0,1.0,0.0,UP,3987,0,32.0,-16.0,32,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,UP,RS,RS
3211.0,5146595549,31,955490,Absent,17.0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-16.0,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,272.0,1.0,0.0,RS,3988,0,-16.0,-16.0,31,0.3125,49,0.3125,0.46875,-16.0,1.0,1.0,0.0,UP,RS,RS
