index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2,Similarity,Similarity_LAG1
51,1272388898,52,127238,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,Unicorn_Absent,266,0.9,16.0,LEFT,51,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,LEFT,LEFT,,1.0,1.0
56,1272388898,57,127238,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16,16,Unicorn_Absent,-1,-1,5,,282,0.9,16.0,LEFT,56,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,,0.0,LEFT,,,1.0,1.0
60,1272388898,1,888985,Absent,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,26,6,Unicorn_Absent,-1,-1,9,Unicorn_Absent,26,0.9625,,RS,60,0,28.0,12,,35,,0.453125,,,0.17647058823529413,,,RS,RS,0.2222222222222222,
61,1272388898,2,888985,Absent,36,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,28,4,Unicorn_Absent,-1,-1,9,Unicorn_Absent,54,0.975,6.0,RS,61,0,23.0,28,0.17647058823529413,40,0.007739938080495334,0.5625,26.0,0.9625,0.18604651162790697,,RS,RS,RS,0.4375,0.2222222222222222
62,1272388898,3,888985,Absent,31,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,23,9,Unicorn_Absent,-1,-1,9,Unicorn_Absent,77,0.94375,4.0,RS,62,0,16.0,23,0.18604651162790697,34,0.024756189047261817,0.390625,28.0,0.975,0.3888888888888889,0.007739938080495334,RS,RS,RS,0.359375,0.4375
66,1272388898,7,888985,Absent,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,5,27,Unicorn_Absent,-1,-1,9,Unicorn_Absent,82,0.83125,9.0,RS,66,0,3.0,27,0.3888888888888889,64,0.0763888888888889,0.578125,23.0,0.94375,0.2727272727272727,0.024756189047261817,RS,RS,RS,0.421875,0.359375
67,1272388898,8,888985,Absent,38,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,3,29,Unicorn_Absent,-1,-1,9,Unicorn_Absent,85,0.81875,27.0,RS,67,0,3.0,29,0.2727272727272727,64,0.7272727272727273,0.546875,5.0,0.83125,0.29545454545454547,0.0763888888888889,RS,RS,ALL,0.453125,0.421875
70,1272388898,11,888985,Absent,40,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,4,28,Unicorn_Absent,-1,-1,9,Unicorn_Absent,89,0.825,29.0,RS,70,0,-32.0,28,0.29545454545454547,64,0.7045454545454546,0.5625,3.0,0.81875,0.4375,0.7272727272727273,RS,ALL,IN,0.4375,0.453125
71,1272388898,12,888985,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32,64,Unicorn_Absent,-1,-1,1,Unicorn_Absent,57,0.6,28.0,ALL,71,0,14.0,64,0.4375,64,0.5625,0.0,4.0,0.825,0.5625,0.7045454545454546,RS,IN,IN,1.0,0.4375
72,1272388898,13,888985,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,Unicorn_Absent,71,0.8875,64.0,IN,72,0,14.0,36,0.5625,50,0.0625,0.5,-32.0,0.6,1.0,0.5625,ALL,IN,RS,1.0,1.0
75,1272388898,16,888985,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1,7,Unicorn_Absent,85,0.8875,18.0,IN,75,0,14.0,36,1.0,50,0.0,0.5,14.0,0.8875,0.2549019607843137,0.0625,IN,RS,RS,1.0,1.0
78,1272388898,19,888985,Absent,36,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,18,14,Unicorn_Absent,-1,-1,9,Unicorn_Absent,103,0.9125,18.0,RS,78,0,19.0,28,0.2549019607843137,46,0.7450980392156863,0.5,14.0,0.8875,0.20930232558139536,0.0,IN,RS,DOWN,0.4375,1.0
79,1272388898,20,888985,Absent,28,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,19,13,Unicorn_Absent,-1,-1,9,Unicorn_Absent,122,0.91875,14.0,RS,79,0,19.0,24,0.20930232558139536,43,0.7906976744186046,0.46875,18.0,0.9125,0.16666666666666666,0.7450980392156863,RS,DOWN,DOWN,0.4,0.4375
94,1272388898,35,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,138,0.9,13.0,DOWN,94,0,16.0,32,0.16666666666666666,48,0.8333333333333334,0.5,19.0,0.91875,1.0,0.7906976744186046,RS,DOWN,DOWN,1.0,0.4
95,1272388898,36,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,154,0.9,16.0,DOWN,95,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.8333333333333334,DOWN,DOWN,DOWN,1.0,1.0
99,1272388898,40,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,170,0.9,16.0,DOWN,99,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
100,1272388898,41,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,186,0.9,16.0,DOWN,100,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
107,1272388898,48,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,202,0.9,16.0,DOWN,107,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
108,1272388898,49,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,218,0.9,16.0,DOWN,108,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
109,1272388898,50,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,234,0.9,16.0,DOWN,109,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
110,1272388898,51,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,250,0.9,16.0,DOWN,110,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,DOWN,1.0,1.0
111,1272388898,52,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,Unicorn_Absent,266,0.9,16.0,DOWN,111,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,1.0,0.0,DOWN,DOWN,,1.0,1.0
116,1272388898,57,888985,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1,3,,282,0.9,16.0,DOWN,116,0,16.0,32,1.0,48,0.0,0.5,16.0,0.9,,0.0,DOWN,,,1.0,1.0
125,1314598834,6,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,32,1.0,,NOTHING,125,0,32.0,0,,64,,1.0,,,1.0,,,NOTHING,NOTHING,1.0,
128,1314598834,9,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,64,1.0,0.0,NOTHING,128,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,,NOTHING,NOTHING,NOTHING,1.0,1.0
129,1314598834,10,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,96,1.0,0.0,NOTHING,129,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
130,1314598834,11,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,128,1.0,0.0,NOTHING,130,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
139,1314598834,20,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,160,1.0,0.0,NOTHING,139,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
147,1314598834,28,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,192,1.0,0.0,NOTHING,147,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
148,1314598834,29,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,224,1.0,0.0,NOTHING,148,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
149,1314598834,30,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,256,1.0,0.0,NOTHING,149,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
163,1314598834,44,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,288,1.0,0.0,NOTHING,163,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
164,1314598834,45,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,320,1.0,0.0,NOTHING,164,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,,1.0,1.0
170,1314598834,51,131453,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,,352,1.0,0.0,NOTHING,170,0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,,0.0,NOTHING,,,1.0,1.0
185,1314598834,6,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,32,1.0,,ALL,185,0,32.0,64,,64,,1.0,,,1.0,,,ALL,ALL,1.0,
188,1314598834,9,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,64,1.0,0.0,ALL,188,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,,ALL,ALL,ALL,1.0,1.0
189,1314598834,10,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,96,1.0,0.0,ALL,189,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
190,1314598834,11,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,128,1.0,0.0,ALL,190,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
199,1314598834,20,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,160,1.0,0.0,ALL,199,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
207,1314598834,28,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,192,1.0,0.0,ALL,207,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
208,1314598834,29,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,224,1.0,0.0,ALL,208,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
209,1314598834,30,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,256,1.0,0.0,ALL,209,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
223,1314598834,44,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,288,1.0,0.0,ALL,223,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL,1.0,1.0
224,1314598834,45,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,Unicorn_Absent,320,1.0,0.0,ALL,224,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,,1.0,1.0
230,1314598834,51,988348,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1,1,,352,1.0,0.0,ALL,230,0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,,0.0,ALL,,,1.0,1.0
250,1315268895,11,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,32,1.0,,NOTHING,250,0,32.0,0,,32,,0.5,,,1.0,,,NOTHING,NOTHING,1.0,
256,1315268895,17,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,64,1.0,0.0,NOTHING,256,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,,NOTHING,NOTHING,NOTHING,1.0,1.0
261,1315268895,22,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,96,1.0,0.0,NOTHING,261,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
268,1315268895,29,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,128,1.0,0.0,NOTHING,268,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
273,1315268895,34,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,160,1.0,0.0,NOTHING,273,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
278,1315268895,39,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,192,1.0,0.0,NOTHING,278,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
279,1315268895,40,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,224,1.0,0.0,NOTHING,279,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
282,1315268895,43,131520,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,Unicorn_Absent,256,1.0,0.0,NOTHING,282,0,32.0,0,1.0,32,0.0,0.5,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING,1.0,1.0
