index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
4420,54466235,51,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,602,0.99375,1.0,1.0,64.0,0.21754807692307693,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.21754807692307693,1,0.36787944117144233
4422,54466235,52,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,633,0.99375,1.0,1.0,64.0,0.8461538461538461,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.21754807692307693,1,0.36787944117144233
4430,54466235,56,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,664,0.99375,1.0,1.0,64.0,0.8461538461538461,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.8461538461538461,1,0.36787944117144233
4434,54466235,58,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,695,0.99375,1.0,1.0,64.0,0.03656126482213434,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.8461538461538461,1,0.36787944117144233
4438,54466235,60,544604,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,0,726,0.99375,1.0,1.0,64.0,0.03656126482213434,0.984375,RS,RS,0.36787944117144233,0.99375,1.0,0.03656126482213434,1,0.36787944117144233
4321,54466235,1,623597,Absent,36,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,31,1,Unicorn_Absent,-1,-1,9,31,0.99375,23.0,1.0,34.0,0.0038259206121472877,0.515625,RS,RS,0.008264124158046258,,,,,
4329,54466235,5,623597,Absent,24,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,21,11,Unicorn_Absent,-1,-1,9,52,0.93125,22.0,0.25,40.0,0.0038259206121472877,0.453125,RS,RS,0.009182867495108389,0.99375,1.0,0.0038259206121472877,1,0.008264124158046258
4335,54466235,8,623597,Absent,47,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,25,7,Unicorn_Absent,-1,-1,9,77,0.95625,31.0,0.17777777777777778,40.0,0.3973214285714286,0.515625,RS,RS,0.004584084770106734,0.93125,0.25,0.0038259206121472877,11,0.009182867495108389
4337,54466235,9,623597,Absent,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,5,Unicorn_Absent,-1,-1,9,104,0.96875,8.0,0.18181818181818182,34.0,0.3973214285714286,0.453125,RS,RS,0.059105746561956225,0.95625,0.17777777777777778,0.3973214285714286,7,0.004584084770106734
4341,54466235,11,623597,Absent,59,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,6,26,Unicorn_Absent,-1,-1,9,110,0.8375,41.0,0.08888888888888889,58.0,0.0,0.5,RS,RS,0.008264124158046258,0.96875,0.18181818181818182,0.3973214285714286,5,0.059105746561956225
