index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Category,lagScore,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
2078,35598819,39,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,509,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2079,35598819,40,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,541,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2080,35598819,41,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,573,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2083,35598819,44,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,605,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2084,35598819,45,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,637,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2085,35598819,46,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,669,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2087,35598819,48,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,701,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2091,35598819,52,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,733,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,NOTHING
2096,35598819,57,8819,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,765,1.0,0,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
483,17289215,4,9215,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-64,8,Unicorn_Absent,-1,-1.0,1,ALL,-64.0,-128,0.4,64,0.5,64.0,0.5,0.875,,,,,RS
485,17289215,6,9215,Absent,26,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,-64,9,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-192,0.4,19,0.296875,42.0,0.24424342105263158,0.515625,0.4,0.5,0.5,8.0,RS
487,17289215,8,9215,Absent,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,28,4,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-164,0.975,19,0.1875,31.0,0.012500000000000011,0.421875,0.4,0.296875,0.24424342105263158,9.0,NOTHING
488,17289215,9,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,28.0,-132,1.0,0,0.0,21.0,0.1935483870967742,0.328125,0.975,0.1875,0.012500000000000011,4.0,NOTHING
489,17289215,10,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,-196,0.4,0,1.0,9.0,0.9285714285714286,0.140625,1.0,0.0,0.1935483870967742,0.0,NOTHING
491,17289215,12,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,NOTHING,-64.0,-260,0.4,0,1.0,25.0,0.9032258064516129,0.390625,0.4,1.0,0.9285714285714286,0.0,RS
493,17289215,14,9215,Absent,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-64,7,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-324,0.4,20,0.0,46.0,0.2608695652173913,0.609375,0.4,1.0,0.9032258064516129,0.0,RS
495,17289215,16,9215,Absent,47,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,-64,16,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-388,0.4,33,0.20454545454545456,49.0,0.09545454545454543,0.515625,0.4,0.0,0.2608695652173913,7.0,RS
500,17289215,21,9215,Absent,60,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,9,23,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-379,0.85625,36,0.3269230769230769,45.0,0.3269230769230769,0.34375,0.4,0.20454545454545456,0.09545454545454543,16.0,ALL
501,17289215,22,9215,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,ALL,9.0,-379,0.8,64,0.5625,64.0,0.22916666666666669,0.5,0.85625,0.3269230769230769,0.3269230769230769,23.0,RS
502,17289215,23,9215,Absent,35,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,19,0,Unicorn_Absent,-1,-1.0,9,RS,0.0,-360,0.91875,26,0.40625,26.0,0.40625,0.40625,0.8,0.5625,0.22916666666666669,32.0,RS
505,17289215,26,9215,Absent,60,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,28,17,Unicorn_Absent,-1,-1.0,9,RS,19.0,-332,0.975,40,0.32,55.0,0.32,0.59375,0.91875,0.40625,0.40625,0.0,RIGHT
507,17289215,28,9215,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,6,RIGHT,28.0,-311,0.93125,32,0.38461538461538464,43.0,0.18461538461538463,0.5,0.975,0.32,0.32,17.0,RIGHT
508,17289215,29,9215,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-64,0,Unicorn_Absent,-1,-1.0,6,RIGHT,21.0,-375,0.4,32,1.0,32.0,1.0,0.5,0.93125,0.38461538461538464,0.18461538461538463,11.0,RS
510,17289215,31,9215,Absent,26,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,32,7,Unicorn_Absent,-1,-1.0,9,RS,-64.0,-343,1.0,19,0.24390243902439024,42.0,0.24390243902439024,0.546875,0.4,1.0,1.0,0.0,NOTHING
512,17289215,33,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,-311,1.0,0,0.0,0.0,0.0,0.0,1.0,0.24390243902439024,0.24390243902439024,7.0,NOTHING
513,17289215,34,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,-279,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NOTHING
514,17289215,35,9215,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,-247,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,UP
524,17289215,45,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-215,1.0,32,0.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
525,17289215,46,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-183,1.0,32,1.0,64.0,0.0,1.0,1.0,0.0,0.0,0.0,UP
526,17289215,47,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-151,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
528,17289215,49,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-119,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
530,17289215,51,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-87,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
532,17289215,53,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-55,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
534,17289215,55,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,-23,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
535,17289215,56,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,9,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
536,17289215,57,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,41,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
537,17289215,58,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,73,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,UP
538,17289215,59,9215,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,105,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,
1445,33272872,6,33271,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,64,1.0,32,1.0,64.0,0.0,1.0,,,,,UP
1447,33272872,8,33271,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,UP,32.0,96,1.0,32,1.0,64.0,0.0,1.0,1.0,1.0,0.0,0.0,RS
1449,33272872,10,33271,Absent,63,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,15,17,Unicorn_Absent,-1,-1.0,0,RS,32.0,111,0.89375,36,0.3877551020408163,51.0,0.6122448979591837,0.53125,1.0,1.0,0.0,0.0,RIGHT
1450,33272872,11,33271,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,24,12,Unicorn_Absent,-1,-1.0,6,RIGHT,15.0,135,0.95,32,0.3076923076923077,48.0,0.031096563011456635,0.5625,0.89375,0.3877551020408163,0.6122448979591837,17.0,RS
1452,33272872,13,33271,Absent,42,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,-66,11,Unicorn_Absent,-1,-1.0,0,RS,24.0,69,0.3875,29,0.35555555555555557,39.0,0.16043360433604337,0.4375,0.95,0.3076923076923077,0.031096563011456635,12.0,LEFT
1455,33272872,16,33271,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,30,16,Unicorn_Absent,-1,-1.0,5,LEFT,-66.0,99,0.9875,32,0.2708333333333333,48.0,0.008928571428571397,0.5,0.3875,0.35555555555555557,0.16043360433604337,11.0,RS
1457,33272872,18,33271,Absent,30,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,30,15,Unicorn_Absent,-1,-1.0,0,RS,30.0,129,0.9875,25,0.29545454545454547,47.0,0.03146853146853146,0.5,0.9875,0.2708333333333333,0.008928571428571397,16.0,RS
1459,33272872,20,33271,Absent,10,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,Unicorn_Absent,-1,-1.0,0,RS,30.0,148,0.91875,10,0.16666666666666666,64.0,0.41145833333333337,0.84375,0.9875,0.29545454545454547,0.03146853146853146,15.0,RS
1461,33272872,22,33271,Absent,30,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,1,Unicorn_Absent,-1,-1.0,0,RS,19.0,178,0.9875,24,0.1724137931034483,27.0,0.10991379310344829,0.40625,0.91875,0.16666666666666666,0.41145833333333337,10.0,ALL
1463,33272872,24,33271,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,21,Unicorn_Absent,-1,-1.0,1,ALL,30.0,189,0.86875,64,0.375,64.0,0.3333333333333333,0.671875,0.9875,0.1724137931034483,0.10991379310344829,1.0,UP
1464,33272872,25,33271,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,23,Unicorn_Absent,-1,-1.0,4,UP,11.0,107,0.2875,32,0.5,52.0,0.21999999999999997,0.453125,0.86875,0.375,0.3333333333333333,21.0,ALL
1466,33272872,27,33271,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,Unicorn_Absent,-1,-1.0,1,ALL,-82.0,135,0.975,64,0.5,64.0,0.34782608695652173,0.84375,0.2875,0.5,0.21999999999999997,23.0,NOTHING
1469,33272872,30,33271,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,NOTHING,28.0,167,1.0,0,0.0,26.0,0.16129032258064516,0.40625,0.975,0.5,0.34782608695652173,10.0,NOTHING
1470,33272872,31,33271,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,Unicorn_Absent,-1,-1.0,2,NOTHING,32.0,195,0.975,0,1.0,31.0,0.7608695652173914,0.484375,1.0,0.0,0.16129032258064516,0.0,RS
1474,33272872,35,33271,Absent,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,RS,28.0,227,1.0,7,0.0,7.0,0.0,0.109375,0.975,1.0,0.7608695652173914,0.0,RS
1475,33272872,36,33271,Absent,47,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,32,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,259,1.0,33,0.05263157894736842,33.0,0.9473684210526316,0.515625,1.0,0.0,0.0,0.0,RS
1476,33272872,37,33271,Absent,20,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,-64,0,Unicorn_Absent,-1,-1.0,0,RS,32.0,195,0.4,18,0.18604651162790697,18.0,0.813953488372093,0.28125,1.0,0.05263157894736842,0.9473684210526316,0.0,RS
1478,33272872,39,33271,Absent,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,RS,-64.0,226,0.99375,3,0.0,34.0,0.0,0.515625,0.4,0.18604651162790697,0.813953488372093,0.0,RS
1479,33272872,40,33271,Absent,26,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,24,8,Unicorn_Absent,-1,-1.0,0,RS,31.0,250,0.95,18,0.10526315789473684,42.0,0.8947368421052632,0.53125,0.99375,0.0,0.0,1.0,RS
1480,33272872,41,33271,Absent,28,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,19,9,Unicorn_Absent,-1,-1.0,0,RS,24.0,269,0.91875,23,0.24242424242424243,36.0,0.07464892830746489,0.421875,0.95,0.10526315789473684,0.8947368421052632,8.0,RS
1483,33272872,44,33271,Absent,42,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,17,15,Unicorn_Absent,-1,-1.0,0,RS,19.0,286,0.90625,31,0.2558139534883721,48.0,0.05581395348837209,0.515625,0.91875,0.24242424242424243,0.07464892830746489,9.0,LEFT
