Dyad,Player,Round,Category,RegionGo,Score,FRASim
6633044461,444615,15,RS,UP,15,0.6443
6633044461,444615,17,UP,UP,12,0.6333
6633044461,444615,18,UP,UP,32,0.3333
6633044461,444615,19,UP,UP,32,0.3333
6633044461,444615,22,UP,UP,32,0.3333
6633044461,444615,23,UP,UP,32,0.3333
6633044461,444615,24,UP,UP,32,0.3333
6633044461,444615,25,UP,UP,32,0.3333
6633044461,444615,27,UP,UP,32,0.3333
6633044461,444615,28,UP,UP,32,0.3333
6633044461,444615,30,UP,UP,32,0.3333
6633044461,444615,33,UP,UP,32,0.3333
6633044461,444615,36,UP,UP,32,0.3333
6633044461,444615,38,UP,UP,32,0.3333
6633044461,444615,40,UP,UP,32,0.3333
6633044461,444615,41,UP,UP,32,0.3333
6633044461,444615,42,UP,UP,32,0.3333
6633044461,444615,47,UP,UP,32,0.3333
6633044461,444615,49,UP,UP,32,0.3333
6633044461,444615,50,UP,UP,32,0.3333
6633044461,444615,51,UP,UP,32,0.3333
6633044461,444615,55,UP,UP,32,0.3333
6633044461,444615,56,UP,UP,32,0.3333
6633044461,444615,57,UP,UP,32,0.3333
6633044461,444615,59,UP,,32,
7005933338,333384,3,RS,RS,14,0.5541
7005933338,333384,5,RS,OUT,16,0.5165
7005933338,333384,6,OUT,OUT,32,0.3043
7005933338,333384,7,OUT,OUT,32,0.3043
7005933338,333384,11,OUT,OUT,32,0.3043
7005933338,333384,14,OUT,OUT,32,0.3043
7005933338,333384,15,OUT,OUT,32,0.3043
7005933338,333384,17,OUT,OUT,32,0.3043
7005933338,333384,24,OUT,OUT,32,0.3043
7005933338,333384,25,OUT,OUT,32,0.3043
7005933338,333384,28,OUT,OUT,32,0.3043
7005933338,333384,29,OUT,OUT,32,0.3043
7005933338,333384,30,OUT,OUT,32,0.3043
7005933338,333384,31,OUT,OUT,32,0.3043
7005933338,333384,33,OUT,OUT,32,0.3043
7005933338,333384,39,OUT,OUT,32,0.3043
7005933338,333384,40,OUT,OUT,32,0.3043
7005933338,333384,42,OUT,OUT,32,0.3043
7005933338,333384,46,OUT,OUT,32,0.3043
7005933338,333384,47,OUT,OUT,32,0.3043
7005933338,333384,50,OUT,OUT,32,0.3043
7005933338,333384,53,OUT,OUT,32,0.3043
7005933338,333384,56,OUT,OUT,32,0.3043
7005933338,333384,57,OUT,OUT,32,0.3043
7005933338,333384,58,OUT,OUT,32,0.3043
7005933338,333384,60,OUT,,32,
7005933338,700599,3,RS,IN,14,0.5282
7005933338,700599,5,IN,IN,16,0.5908
7005933338,700599,6,IN,IN,32,0.36
7005933338,700599,7,IN,IN,32,0.36
7005933338,700599,11,IN,IN,32,0.36
7005933338,700599,14,IN,IN,32,0.36
7005933338,700599,15,IN,IN,32,0.36
7005933338,700599,17,IN,IN,32,0.36
7005933338,700599,24,IN,IN,32,0.36
7005933338,700599,25,IN,IN,32,0.36
7005933338,700599,28,IN,IN,32,0.36
7005933338,700599,29,IN,IN,32,0.36
7005933338,700599,30,IN,IN,32,0.36
7005933338,700599,31,IN,IN,32,0.36
7005933338,700599,33,IN,IN,32,0.36
7005933338,700599,39,IN,IN,32,0.36
7005933338,700599,40,IN,IN,32,0.36
7005933338,700599,42,IN,IN,32,0.36
7005933338,700599,46,IN,IN,32,0.36
7005933338,700599,47,IN,IN,32,0.36
7005933338,700599,50,IN,IN,32,0.36
7005933338,700599,53,IN,IN,32,0.36
7005933338,700599,56,IN,IN,32,0.36
7005933338,700599,57,IN,IN,32,0.36
7005933338,700599,58,IN,IN,32,0.36
7005933338,700599,60,IN,,32,
7241048004,480045,2,RS,RS,20,0.4645
7241048004,480045,3,RS,RS,17,0.5005
7241048004,480045,4,RS,RS,20,0.5225
7241048004,480045,5,RS,RS,15,0.4936
7241048004,480045,9,RS,DOWN,13,0.6112
7241048004,480045,10,DOWN,DOWN,32,0.3333
7241048004,480045,14,DOWN,DOWN,32,0.3333
7241048004,480045,16,DOWN,DOWN,32,0.3333
7241048004,480045,17,DOWN,DOWN,32,0.3333
7241048004,480045,19,DOWN,DOWN,32,0.3333
7241048004,480045,20,DOWN,DOWN,32,0.3333
7241048004,480045,21,DOWN,DOWN,32,0.3333
7241048004,480045,23,DOWN,DOWN,32,0.3333
7241048004,480045,24,DOWN,DOWN,32,0.3333
7241048004,480045,25,DOWN,DOWN,32,0.3333
7241048004,480045,26,DOWN,DOWN,32,0.3333
7241048004,480045,28,DOWN,DOWN,32,0.3333
7241048004,480045,29,DOWN,DOWN,32,0.3333
7241048004,480045,35,DOWN,DOWN,32,0.3333
7241048004,480045,37,DOWN,DOWN,32,0.3333
7241048004,480045,42,DOWN,DOWN,32,0.3333
7241048004,480045,44,DOWN,DOWN,32,0.3333
7241048004,480045,46,DOWN,DOWN,32,0.3333
7241048004,480045,48,DOWN,DOWN,32,0.3333
7241048004,480045,49,DOWN,DOWN,32,0.3333
7241048004,480045,50,DOWN,DOWN,32,0.3333
7241048004,480045,52,DOWN,DOWN,32,0.3333
7241048004,480045,54,DOWN,DOWN,32,0.3333
7241048004,480045,60,DOWN,,32,
7241048004,724106,2,RS,RS,20,0.4862
7241048004,724106,3,RS,RS,17,0.4209
7241048004,724106,4,RS,RS,20,0.4492
7241048004,724106,5,RS,UP,15,0.558
7241048004,724106,9,UP,UP,13,0.5772
7241048004,724106,10,UP,UP,32,0.3333
7241048004,724106,14,UP,UP,32,0.3333
7241048004,724106,16,UP,UP,32,0.3333
7241048004,724106,17,UP,UP,32,0.3333
7241048004,724106,19,UP,UP,32,0.3333
7241048004,724106,20,UP,UP,32,0.3333
7241048004,724106,21,UP,UP,32,0.3333
7241048004,724106,23,UP,UP,32,0.3333
7241048004,724106,24,UP,UP,32,0.3333
7241048004,724106,25,UP,UP,32,0.3333
7241048004,724106,26,UP,UP,32,0.3333
7241048004,724106,28,UP,UP,32,0.3333
7241048004,724106,29,UP,UP,32,0.3333
7241048004,724106,35,UP,UP,32,0.3333
7241048004,724106,37,UP,UP,32,0.3333
7241048004,724106,42,UP,UP,32,0.3333
7241048004,724106,44,UP,UP,32,0.3333
7241048004,724106,46,UP,UP,32,0.3333
7241048004,724106,48,UP,UP,32,0.3333
7241048004,724106,49,UP,UP,32,0.3333
7241048004,724106,50,UP,UP,32,0.3333
7241048004,724106,52,UP,UP,32,0.3333
7241048004,724106,54,UP,UP,32,0.3333
7241048004,724106,60,UP,,32,
7276887702,727680,3,DOWN,DOWN,32,0.3333
7276887702,727680,8,DOWN,DOWN,32,0.3333
7276887702,727680,9,DOWN,DOWN,32,0.3333
7276887702,727680,12,DOWN,DOWN,32,0.3333
7276887702,727680,13,DOWN,DOWN,32,0.3333
7276887702,727680,15,DOWN,DOWN,32,0.3333
7276887702,727680,16,DOWN,DOWN,32,0.3333
7276887702,727680,24,DOWN,DOWN,32,0.3333
7276887702,727680,25,DOWN,DOWN,32,0.3333
7276887702,727680,26,DOWN,DOWN,32,0.3333
7276887702,727680,30,DOWN,DOWN,32,0.3333
7276887702,727680,33,DOWN,DOWN,32,0.3333
7276887702,727680,34,DOWN,DOWN,32,0.3333
7276887702,727680,38,DOWN,DOWN,32,0.3333
7276887702,727680,41,DOWN,DOWN,32,0.3333
7276887702,727680,42,DOWN,DOWN,32,0.3333
7276887702,727680,43,DOWN,DOWN,32,0.3333
7276887702,727680,44,DOWN,DOWN,32,0.3333
7276887702,727680,45,DOWN,DOWN,32,0.3333
7276887702,727680,46,DOWN,DOWN,32,0.3333
7276887702,727680,48,DOWN,DOWN,32,0.3333
7276887702,727680,58,DOWN,DOWN,32,0.3333
7276887702,727680,60,DOWN,,32,
7276887702,877025,3,UP,UP,32,0.3333
7276887702,877025,8,UP,UP,32,0.3333
7276887702,877025,9,UP,UP,32,0.3333
7276887702,877025,12,UP,UP,32,0.3333
7276887702,877025,13,UP,UP,32,0.3333
7276887702,877025,15,UP,UP,32,0.3333
7276887702,877025,16,UP,UP,32,0.3333
7276887702,877025,24,UP,UP,32,0.3333
7276887702,877025,25,UP,UP,32,0.3333
7276887702,877025,26,UP,UP,32,0.3333
7276887702,877025,30,UP,UP,32,0.3333
7276887702,877025,33,UP,UP,32,0.3333
7276887702,877025,34,UP,UP,32,0.3333
7276887702,877025,38,UP,UP,32,0.3333
7276887702,877025,41,UP,UP,32,0.3333
7276887702,877025,42,UP,UP,32,0.3333
7276887702,877025,43,UP,UP,32,0.3333
7276887702,877025,44,UP,UP,32,0.3333
7276887702,877025,45,UP,UP,32,0.3333
7276887702,877025,46,UP,UP,32,0.3333
7276887702,877025,48,UP,UP,32,0.3333
7276887702,877025,58,UP,UP,32,0.3333
7276887702,877025,60,UP,,32,
7579036601,366016,2,RS,RS,13,0.6184
7579036601,366016,5,RS,IN,11,0.6294
7579036601,366016,6,IN,RIGHT,14,0.9225
7579036601,366016,7,RIGHT,RIGHT,32,1.0
7579036601,366016,9,RIGHT,RIGHT,32,1.0
7579036601,366016,11,RIGHT,RIGHT,32,1.0
7579036601,366016,12,RIGHT,RIGHT,32,1.0
7579036601,366016,13,RIGHT,RIGHT,32,1.0
7579036601,366016,14,RIGHT,RIGHT,32,1.0
7579036601,366016,16,RIGHT,RIGHT,32,1.0
7579036601,366016,17,RIGHT,RIGHT,32,1.0
7579036601,366016,18,RIGHT,RIGHT,32,1.0
7579036601,366016,19,RIGHT,RIGHT,32,1.0
7579036601,366016,22,RIGHT,RIGHT,32,1.0
7579036601,366016,23,RIGHT,RIGHT,32,1.0
7579036601,366016,24,RIGHT,RIGHT,32,1.0
7579036601,366016,26,RIGHT,RIGHT,32,1.0
7579036601,366016,27,RIGHT,RIGHT,32,1.0
7579036601,366016,29,RIGHT,RIGHT,32,1.0
7579036601,366016,31,RIGHT,RIGHT,32,1.0
7579036601,366016,32,RIGHT,RIGHT,32,1.0
7579036601,366016,36,RIGHT,RIGHT,32,1.0
7579036601,366016,40,RIGHT,RIGHT,32,1.0
7579036601,366016,41,RIGHT,RIGHT,32,1.0
7579036601,366016,44,RIGHT,RIGHT,32,1.0
7579036601,366016,45,RIGHT,RIGHT,32,1.0
7579036601,366016,46,RIGHT,RIGHT,32,1.0
7579036601,366016,51,RIGHT,RIGHT,32,1.0
7579036601,366016,52,RIGHT,RIGHT,32,1.0
7579036601,366016,53,RIGHT,RIGHT,32,1.0
7579036601,366016,54,RIGHT,RIGHT,32,1.0
7579036601,366016,55,RIGHT,RIGHT,32,1.0
7579036601,366016,56,RIGHT,RIGHT,32,1.0
7579036601,366016,57,RIGHT,RIGHT,32,1.0
7579036601,366016,58,RIGHT,,32,
7579036601,757909,2,RS,RS,13,0.6562
7579036601,757909,5,RS,LEFT,11,0.4991
7579036601,757909,6,LEFT,LEFT,14,0.5625
7579036601,757909,7,LEFT,LEFT,32,0.0
7579036601,757909,9,LEFT,LEFT,32,0.0
7579036601,757909,11,LEFT,LEFT,32,0.0
7579036601,757909,12,LEFT,LEFT,32,0.0
7579036601,757909,13,LEFT,LEFT,32,0.0
7579036601,757909,14,LEFT,LEFT,32,0.0
7579036601,757909,16,LEFT,LEFT,32,0.0
7579036601,757909,17,LEFT,LEFT,32,0.0
7579036601,757909,18,LEFT,LEFT,32,0.0
7579036601,757909,19,LEFT,LEFT,32,0.0
7579036601,757909,22,LEFT,LEFT,32,0.0
7579036601,757909,23,LEFT,LEFT,32,0.0
7579036601,757909,24,LEFT,LEFT,32,0.0
7579036601,757909,26,LEFT,LEFT,32,0.0
7579036601,757909,27,LEFT,LEFT,32,0.0
7579036601,757909,29,LEFT,LEFT,32,0.0
7579036601,757909,31,LEFT,LEFT,32,0.0
7579036601,757909,32,LEFT,LEFT,32,0.0
7579036601,757909,36,LEFT,LEFT,32,0.0
7579036601,757909,40,LEFT,LEFT,32,0.0
7579036601,757909,41,LEFT,LEFT,32,0.0
7579036601,757909,44,LEFT,LEFT,32,0.0
7579036601,757909,45,LEFT,LEFT,32,0.0
7579036601,757909,46,LEFT,LEFT,32,0.0
7579036601,757909,51,LEFT,LEFT,32,0.0
7579036601,757909,52,LEFT,LEFT,32,0.0
7579036601,757909,53,LEFT,LEFT,32,0.0
7579036601,757909,54,LEFT,LEFT,32,0.0
7579036601,757909,55,LEFT,LEFT,32,0.0
7579036601,757909,56,LEFT,LEFT,32,0.0
7579036601,757909,57,LEFT,LEFT,32,0.0
7579036601,757909,58,LEFT,,32,
7796212148,121489,1,RS,RS,15,0.5729
7796212148,121489,3,RS,RS,10,0.5891
7796212148,121489,4,RS,OUT,9,0.63
7796212148,121489,5,OUT,OUT,32,0.3043
7796212148,121489,7,OUT,OUT,32,0.3043
7796212148,121489,8,OUT,OUT,32,0.3043
7796212148,121489,9,OUT,OUT,32,0.3043
7796212148,121489,14,OUT,OUT,32,0.3043
7796212148,121489,15,OUT,OUT,32,0.3043
7796212148,121489,17,OUT,OUT,32,0.3043
7796212148,121489,24,OUT,OUT,32,0.3043
7796212148,121489,25,OUT,OUT,32,0.3043
7796212148,121489,26,OUT,OUT,32,0.3043
7796212148,121489,28,OUT,OUT,32,0.3043
7796212148,121489,30,OUT,OUT,32,0.3043
7796212148,121489,35,OUT,OUT,32,0.3043
7796212148,121489,37,OUT,OUT,32,0.3043
7796212148,121489,39,OUT,OUT,32,0.3043
7796212148,121489,40,OUT,OUT,32,0.3043
7796212148,121489,41,OUT,OUT,32,0.3043
7796212148,121489,42,OUT,OUT,32,0.3043
7796212148,121489,50,OUT,OUT,32,0.3043
7796212148,121489,54,OUT,OUT,32,0.3043
7796212148,121489,56,OUT,OUT,32,0.3043
7796212148,121489,59,OUT,,32,
7796212148,779629,1,RS,RS,15,0.5493
7796212148,779629,3,RS,IN,10,0.6758
7796212148,779629,4,IN,IN,9,0.61
7796212148,779629,5,IN,IN,32,0.36
7796212148,779629,7,IN,IN,32,0.36
7796212148,779629,8,IN,IN,32,0.36
7796212148,779629,9,IN,IN,32,0.36
7796212148,779629,14,IN,IN,32,0.36
7796212148,779629,15,IN,IN,32,0.36
7796212148,779629,17,IN,IN,32,0.36
7796212148,779629,24,IN,IN,32,0.36
7796212148,779629,25,IN,IN,32,0.36
7796212148,779629,26,IN,IN,32,0.36
7796212148,779629,28,IN,IN,32,0.36
7796212148,779629,30,IN,IN,32,0.36
7796212148,779629,35,IN,IN,32,0.36
7796212148,779629,37,IN,IN,32,0.36
7796212148,779629,39,IN,IN,32,0.36
7796212148,779629,40,IN,IN,32,0.36
7796212148,779629,41,IN,IN,32,0.36
7796212148,779629,42,IN,IN,32,0.36
7796212148,779629,50,IN,IN,32,0.36
7796212148,779629,54,IN,IN,32,0.36
7796212148,779629,56,IN,IN,32,0.36
7796212148,779629,59,IN,,32,
7859027040,270402,1,RS,RS,14,0.5505
7859027040,270402,3,RS,RS,16,0.4605
7859027040,270402,7,RS,OUT,8,0.6171
7859027040,270402,9,OUT,OUT,32,0.3043
7859027040,270402,10,OUT,OUT,32,0.3043
7859027040,270402,11,OUT,OUT,32,0.3043
7859027040,270402,13,OUT,OUT,32,0.3043
7859027040,270402,17,OUT,OUT,32,0.3043
7859027040,270402,18,OUT,OUT,32,0.3043
7859027040,270402,21,OUT,OUT,32,0.3043
7859027040,270402,22,OUT,OUT,32,0.3043
7859027040,270402,24,OUT,OUT,32,0.3043
7859027040,270402,26,OUT,OUT,32,0.3043
7859027040,270402,27,OUT,OUT,32,0.3043
7859027040,270402,35,OUT,OUT,32,0.3043
7859027040,270402,38,OUT,OUT,32,0.3043
7859027040,270402,39,OUT,OUT,32,0.3043
7859027040,270402,41,OUT,OUT,32,0.3043
7859027040,270402,44,OUT,OUT,32,0.3043
7859027040,270402,45,OUT,OUT,32,0.3043
7859027040,270402,48,OUT,OUT,32,0.3043
7859027040,270402,52,OUT,OUT,32,0.3043
7859027040,270402,54,OUT,OUT,32,0.3043
7859027040,270402,56,OUT,OUT,32,0.3043
7859027040,270402,58,OUT,,32,
7859027040,785903,1,RS,RS,14,0.5883
7859027040,785903,3,RS,IN,16,0.5354
7859027040,785903,7,IN,IN,8,0.6623
7859027040,785903,9,IN,IN,32,0.36
7859027040,785903,10,IN,IN,32,0.36
7859027040,785903,11,IN,IN,32,0.36
7859027040,785903,13,IN,IN,32,0.36
7859027040,785903,17,IN,IN,32,0.36
7859027040,785903,18,IN,IN,32,0.36
7859027040,785903,21,IN,IN,32,0.36
7859027040,785903,22,IN,IN,32,0.36
7859027040,785903,24,IN,IN,32,0.36
7859027040,785903,26,IN,IN,32,0.36
7859027040,785903,27,IN,IN,32,0.36
7859027040,785903,35,IN,IN,32,0.36
7859027040,785903,38,IN,IN,32,0.36
7859027040,785903,39,IN,IN,32,0.36
7859027040,785903,41,IN,IN,32,0.36
7859027040,785903,44,IN,IN,32,0.36
7859027040,785903,45,IN,IN,32,0.36
7859027040,785903,48,IN,IN,32,0.36
7859027040,785903,52,IN,IN,32,0.36
7859027040,785903,54,IN,IN,32,0.36
7859027040,785903,56,IN,IN,32,0.36
7859027040,785903,58,IN,,32,
8188535574,355742,1,RS,RS,14,0.6558
8188535574,355742,4,RS,OUT,13,0.5194
8188535574,355742,5,OUT,OUT,18,0.4838
8188535574,355742,7,OUT,OUT,32,0.3043
8188535574,355742,8,OUT,OUT,32,0.3043
8188535574,355742,9,OUT,OUT,32,0.3043
8188535574,355742,10,OUT,OUT,32,0.3043
8188535574,355742,12,OUT,OUT,32,0.3043
8188535574,355742,15,OUT,OUT,32,0.3043
8188535574,355742,16,OUT,OUT,32,0.3043
8188535574,355742,20,OUT,OUT,32,0.3043
8188535574,355742,22,OUT,OUT,32,0.3043
8188535574,355742,25,OUT,OUT,32,0.3043
8188535574,355742,29,OUT,OUT,32,0.3043
8188535574,355742,32,OUT,OUT,32,0.3043
8188535574,355742,34,OUT,OUT,32,0.3043
8188535574,355742,35,OUT,OUT,32,0.3043
8188535574,355742,36,OUT,OUT,32,0.3043
8188535574,355742,37,OUT,OUT,32,0.3043
8188535574,355742,39,OUT,OUT,32,0.3043
8188535574,355742,40,OUT,OUT,32,0.3043
8188535574,355742,43,OUT,OUT,32,0.3043
8188535574,355742,44,OUT,OUT,32,0.3043
8188535574,355742,45,OUT,OUT,32,0.3043
8188535574,355742,48,OUT,OUT,32,0.3043
8188535574,355742,50,OUT,OUT,32,0.3043
8188535574,355742,51,OUT,OUT,32,0.3043
8188535574,355742,52,OUT,OUT,32,0.3043
8188535574,355742,54,OUT,OUT,32,0.3043
8188535574,355742,57,OUT,OUT,32,0.3043
8188535574,355742,58,OUT,OUT,32,0.3043
8188535574,355742,59,OUT,OUT,32,0.3043
8188535574,355742,60,OUT,,32,
8188535574,818851,1,RS,RS,14,0.5903
8188535574,818851,4,RS,RS,13,0.526
8188535574,818851,5,RS,IN,18,0.5256
8188535574,818851,7,IN,IN,32,0.36
8188535574,818851,8,IN,IN,32,0.36
8188535574,818851,9,IN,IN,32,0.36
8188535574,818851,10,IN,IN,32,0.36
8188535574,818851,12,IN,IN,32,0.36
8188535574,818851,15,IN,IN,32,0.36
8188535574,818851,16,IN,IN,32,0.36
8188535574,818851,20,IN,IN,32,0.36
8188535574,818851,22,IN,IN,32,0.36
8188535574,818851,25,IN,IN,32,0.36
8188535574,818851,29,IN,IN,32,0.36
8188535574,818851,32,IN,IN,32,0.36
8188535574,818851,34,IN,IN,32,0.36
8188535574,818851,35,IN,IN,32,0.36
8188535574,818851,36,IN,IN,32,0.36
8188535574,818851,37,IN,IN,32,0.36
8188535574,818851,39,IN,IN,32,0.36
8188535574,818851,40,IN,IN,32,0.36
8188535574,818851,43,IN,IN,32,0.36
8188535574,818851,44,IN,IN,32,0.36
8188535574,818851,45,IN,IN,32,0.36
8188535574,818851,48,IN,IN,32,0.36
8188535574,818851,50,IN,IN,32,0.36
8188535574,818851,51,IN,IN,32,0.36
8188535574,818851,52,IN,IN,32,0.36
8188535574,818851,54,IN,IN,32,0.36
8188535574,818851,57,IN,IN,32,0.36
8188535574,818851,58,IN,IN,32,0.36
8188535574,818851,59,IN,IN,32,0.36
8188535574,818851,60,IN,,32,
8298412907,129073,4,RS,RS,19,0.5912
8298412907,129073,11,RS,RS,13,0.655
8298412907,129073,13,RS,RS,13,0.5504
8298412907,129073,14,RS,RS,16,0.4941
8298412907,129073,16,RS,RS,15,0.5946
8298412907,129073,20,RS,RS,15,0.5701
8298412907,129073,21,RS,RS,14,0.56
8298412907,129073,22,RS,RS,13,0.55
8298412907,129073,23,RS,RS,18,0.4856
8298412907,129073,24,RS,DOWN,11,0.5892
8298412907,129073,25,DOWN,DOWN,14,0.5528
8298412907,129073,26,DOWN,DOWN,32,0.3333
8298412907,129073,27,DOWN,DOWN,32,0.3333
8298412907,129073,28,DOWN,DOWN,32,0.3333
8298412907,129073,29,DOWN,DOWN,32,0.3333
8298412907,129073,30,DOWN,DOWN,32,0.3333
8298412907,129073,32,DOWN,DOWN,32,0.3333
8298412907,129073,33,DOWN,DOWN,32,0.3333
8298412907,129073,37,DOWN,DOWN,32,0.3333
8298412907,129073,39,DOWN,DOWN,32,0.3333
8298412907,129073,40,DOWN,DOWN,32,0.3333
8298412907,129073,42,DOWN,DOWN,32,0.3333
8298412907,129073,50,DOWN,DOWN,32,0.3333
8298412907,129073,51,DOWN,DOWN,32,0.3333
8298412907,129073,55,DOWN,DOWN,32,0.3333
8298412907,129073,60,DOWN,,32,
8298412907,829841,4,RS,RS,19,0.4928
8298412907,829841,11,RS,RS,13,0.515
8298412907,829841,13,RS,RS,13,0.6258
8298412907,829841,14,RS,RS,16,0.5696
8298412907,829841,16,RS,RS,15,0.5229
8298412907,829841,20,RS,RS,15,0.6106
8298412907,829841,21,RS,RS,14,0.5578
8298412907,829841,22,RS,RS,13,0.6439
8298412907,829841,23,RS,RS,18,0.5625
8298412907,829841,24,RS,RS,11,0.6301
8298412907,829841,25,RS,UP,14,0.5464
8298412907,829841,26,UP,UP,32,0.3333
8298412907,829841,27,UP,UP,32,0.3333
8298412907,829841,28,UP,UP,32,0.3333
8298412907,829841,29,UP,UP,32,0.3333
8298412907,829841,30,UP,UP,32,0.3333
8298412907,829841,32,UP,UP,32,0.3333
8298412907,829841,33,UP,UP,32,0.3333
8298412907,829841,37,UP,UP,32,0.3333
8298412907,829841,39,UP,UP,32,0.3333
8298412907,829841,40,UP,UP,32,0.3333
8298412907,829841,42,UP,UP,32,0.3333
8298412907,829841,50,UP,UP,32,0.3333
8298412907,829841,51,UP,UP,32,0.3333
8298412907,829841,55,UP,UP,32,0.3333
8298412907,829841,60,UP,,32,
8553764175,85537,1,RS,RS,19,0.5162
8553764175,85537,3,RS,RS,16,0.6082
8553764175,85537,4,RS,RS,12,0.6136
8553764175,85537,5,RS,IN,20,0.4983
8553764175,85537,6,IN,IN,32,0.36
8553764175,85537,8,IN,IN,32,0.36
8553764175,85537,10,IN,IN,32,0.36
8553764175,85537,13,IN,IN,32,0.36
8553764175,85537,15,IN,IN,32,0.36
8553764175,85537,17,IN,IN,32,0.36
8553764175,85537,18,IN,IN,32,0.36
8553764175,85537,21,IN,IN,32,0.36
8553764175,85537,23,IN,IN,32,0.36
8553764175,85537,26,IN,IN,32,0.36
8553764175,85537,31,IN,IN,32,0.36
8553764175,85537,33,IN,IN,32,0.36
8553764175,85537,34,IN,IN,32,0.36
8553764175,85537,36,IN,IN,32,0.36
8553764175,85537,37,IN,IN,32,0.36
8553764175,85537,39,IN,IN,32,0.36
8553764175,85537,41,IN,IN,32,0.36
8553764175,85537,42,IN,IN,32,0.36
8553764175,85537,46,IN,IN,32,0.36
8553764175,85537,47,IN,IN,32,0.36
8553764175,85537,50,IN,IN,32,0.36
8553764175,85537,52,IN,IN,32,0.36
8553764175,85537,55,IN,IN,32,0.36
8553764175,85537,56,IN,IN,32,0.36
8553764175,85537,58,IN,IN,32,0.36
8553764175,85537,60,IN,,32,
8553764175,641756,1,RS,RS,19,0.5992
8553764175,641756,3,RS,RS,16,0.5265
8553764175,641756,4,RS,OUT,12,0.528
8553764175,641756,5,OUT,OUT,20,0.4622
8553764175,641756,6,OUT,OUT,32,0.3043
8553764175,641756,8,OUT,OUT,32,0.3043
8553764175,641756,10,OUT,OUT,32,0.3043
8553764175,641756,13,OUT,OUT,32,0.3043
8553764175,641756,15,OUT,OUT,32,0.3043
8553764175,641756,17,OUT,OUT,32,0.3043
8553764175,641756,18,OUT,OUT,32,0.3043
8553764175,641756,21,OUT,OUT,32,0.3043
8553764175,641756,23,OUT,OUT,32,0.3043
8553764175,641756,26,OUT,OUT,32,0.3043
8553764175,641756,31,OUT,OUT,32,0.3043
8553764175,641756,33,OUT,OUT,32,0.3043
8553764175,641756,34,OUT,OUT,32,0.3043
8553764175,641756,36,OUT,OUT,32,0.3043
8553764175,641756,37,OUT,OUT,32,0.3043
8553764175,641756,39,OUT,OUT,32,0.3043
8553764175,641756,41,OUT,OUT,32,0.3043
8553764175,641756,42,OUT,OUT,32,0.3043
8553764175,641756,46,OUT,OUT,32,0.3043
8553764175,641756,47,OUT,OUT,32,0.3043
8553764175,641756,50,OUT,OUT,32,0.3043
8553764175,641756,52,OUT,OUT,32,0.3043
8553764175,641756,55,OUT,OUT,32,0.3043
8553764175,641756,56,OUT,OUT,32,0.3043
8553764175,641756,58,OUT,OUT,32,0.3043
8553764175,641756,60,OUT,,32,
8554593743,93743,2,RS,RS,16,0.5626
8554593743,93743,4,RS,RS,16,0.5061
8554593743,93743,5,RS,RS,16,0.5709
8554593743,93743,6,RS,RS,11,0.6289
8554593743,93743,8,RS,LEFT,14,0.3529
8554593743,93743,9,LEFT,LEFT,32,0.0
8554593743,93743,10,LEFT,LEFT,32,0.0
8554593743,93743,12,LEFT,LEFT,32,0.0
8554593743,93743,14,LEFT,LEFT,32,0.0
8554593743,93743,15,LEFT,LEFT,32,0.0
8554593743,93743,18,LEFT,LEFT,32,0.0
8554593743,93743,20,LEFT,LEFT,32,0.0
8554593743,93743,24,LEFT,LEFT,32,0.0
8554593743,93743,27,LEFT,LEFT,32,0.0
8554593743,93743,28,LEFT,LEFT,32,0.0
8554593743,93743,29,LEFT,LEFT,32,0.0
8554593743,93743,31,LEFT,LEFT,32,0.0
8554593743,93743,34,LEFT,LEFT,32,0.0
8554593743,93743,35,LEFT,LEFT,32,0.0
8554593743,93743,36,LEFT,LEFT,32,0.0
8554593743,93743,37,LEFT,LEFT,32,0.0
8554593743,93743,40,LEFT,LEFT,32,0.0
8554593743,93743,43,LEFT,LEFT,32,0.0
8554593743,93743,44,LEFT,LEFT,32,0.0
8554593743,93743,45,LEFT,LEFT,32,0.0
8554593743,93743,47,LEFT,LEFT,32,0.0
8554593743,93743,48,LEFT,LEFT,32,0.0
8554593743,93743,49,LEFT,LEFT,32,0.0
8554593743,93743,51,LEFT,LEFT,32,0.0
8554593743,93743,52,LEFT,LEFT,32,0.0
8554593743,93743,53,LEFT,LEFT,32,0.0
8554593743,93743,54,LEFT,LEFT,32,0.0
8554593743,93743,56,LEFT,LEFT,32,0.0
8554593743,93743,57,LEFT,LEFT,32,0.0
8554593743,93743,58,LEFT,LEFT,32,0.0
8554593743,93743,59,LEFT,,32,
8554593743,855450,2,RS,RS,16,0.611
8554593743,855450,4,RS,RS,16,0.5137
8554593743,855450,5,RS,RS,16,0.5693
8554593743,855450,6,RS,RIGHT,11,0.7532
8554593743,855450,8,RIGHT,RIGHT,14,1.0
8554593743,855450,9,RIGHT,RIGHT,32,1.0
8554593743,855450,10,RIGHT,RIGHT,32,1.0
8554593743,855450,12,RIGHT,RIGHT,32,1.0
8554593743,855450,14,RIGHT,RIGHT,32,1.0
8554593743,855450,15,RIGHT,RIGHT,32,1.0
8554593743,855450,18,RIGHT,RIGHT,32,1.0
8554593743,855450,20,RIGHT,RIGHT,32,1.0
8554593743,855450,24,RIGHT,RIGHT,32,1.0
