index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
0,90578145,41,905787,Absent,19,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,IN,390,0.9625,17,0.16666666666666666,41.0,0.1540880503144654,0.546875,0.016194143319162562,0.925,0.22727272727272727,0.22727272727272727,12.0,0.01436959609043909
0,90578145,43,905787,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,UP,413,0.94375,36,0.325,44.0,0.23197674418604652,0.546875,1.0,0.9625,0.16666666666666666,0.1540880503144654,6.0,0.016194143319162562
0,90578145,45,905787,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,435,0.9375,32,0.36,39.0,0.64,0.453125,1.0,0.94375,0.325,0.23197674418604652,9.0,1.0
0,90578145,46,905787,Absent,13,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,27,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,462,0.96875,12,0.1282051282051282,35.0,0.08801108801108803,0.46875,0.03130111324493289,0.9375,0.36,0.64,10.0,1.0
0,90578145,47,905787,Absent,13,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,IN,494,1.0,12,1.0,12.0,1.0,0.1875,0.03130111324493289,0.96875,0.1282051282051282,0.08801108801108803,5.0,0.03130111324493289
0,90578145,49,905787,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,21,11,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,IN,RS,515,0.93125,36,0.17073170731707318,40.0,0.17073170731707318,0.453125,1.0,1.0,1.0,1.0,0.0,0.03130111324493289
0,90578145,50,905787,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,547,1.0,7,0.13157894736842105,22.0,0.868421052631579,0.34375,0.07095202666684558,0.93125,0.17073170731707318,0.17073170731707318,11.0,1.0
0,90578145,52,905787,Absent,38,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,OUT,570,0.94375,28,0.09375,41.0,0.09979838709677419,0.5,0.007454186295369829,1.0,0.13157894736842105,0.868421052631579,0.0,0.07095202666684558
0,90578145,55,905787,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,OUT,UP,586,0.9,28,0.16666666666666666,50.0,0.08333333333333334,0.53125,1.0,0.94375,0.09375,0.09979838709677419,9.0,0.007454186295369829
0,90578145,59,905787,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,,602,0.9,32,0.30434782608695654,48.0,0.041806020066889604,0.5,1.0,0.9,0.16666666666666666,0.08333333333333334,16.0,1.0
0,216081698,1,1698,Absent,60,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,IN,16,0.9,41,,47.0,,0.484375,0.008264124158046258,,,,,
0,216081698,3,1698,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,IN,30,0.8875,36,0.4528301886792453,48.0,0.24352786309784993,0.46875,1.0,0.9,,,16.0,0.008264124158046258
0,216081698,9,1698,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,IN,IN,RS,43,0.88125,36,1.0,51.0,0.6666666666666667,0.5,1.0,0.8875,0.4528301886792453,0.24352786309784993,18.0,1.0
0,216081698,10,1698,Absent,48,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,-5,37,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,38,0.76875,37,0.40384615384615385,64.0,0.12740384615384615,0.421875,0.005537830714382473,0.88125,1.0,0.6666666666666667,19.0,1.0
0,216081698,11,1698,Absent,51,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,56,0.9125,33,0.4,42.0,0.04062500000000002,0.4375,0.004584084770106734,0.76875,0.40384615384615385,0.12740384615384615,37.0,0.005537830714382473
0,216081698,15,1698,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,ALL,88,1.0,2,0.029411764705882353,2.0,0.029411764705882353,0.03125,0.2431167344342142,0.9125,0.4,0.04062500000000002,14.0,0.004584084770106734
0,216081698,17,1698,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RIGHT,89,0.80625,64,0.03125,64.0,0.03125,0.515625,1.0,1.0,0.029411764705882353,0.029411764705882353,0.0,0.2431167344342142
0,216081698,19,1698,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,NOTHING,105,0.9,32,0.5,48.0,0.24,0.5,1.0,0.80625,0.03125,0.03125,31.0,1.0
0,216081698,20,1698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,137,1.0,0,0.0,4.0,0.058823529411764705,0.0625,1.0,0.9,0.5,0.24,16.0,1.0
0,216081698,21,1698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,169,1.0,0,1.0,16.0,1.0,0.25,1.0,1.0,0.0,0.058823529411764705,0.0,1.0
0,216081698,22,1698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,NOTHING,NOTHING,201,1.0,0,1.0,16.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0
0,216081698,23,1698,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,233,1.0,0,1.0,40.0,0.782608695652174,0.625,1.0,1.0,1.0,0.0,0.0,1.0
0,216081698,29,1698,Absent,51,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,-4,36,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,229,0.775,36,0.0,64.0,0.625,0.4375,0.005034190088132767,1.0,1.0,0.782608695652174,0.0,1.0
0,216081698,31,1698,Absent,58,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RIGHT,250,0.93125,41,0.4,50.0,0.08750000000000002,0.609375,0.008264124158046258,0.775,0.0,0.625,36.0,0.005034190088132767
0,216081698,34,1698,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,20,12,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,RIGHT,RIGHT,RS,270,0.925,32,0.37735849056603776,42.0,0.14206437291897894,0.46875,1.0,0.93125,0.4,0.08750000000000002,11.0,0.008264124158046258
0,216081698,35,1698,Absent,61,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,19,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,289,0.91875,37,0.38,46.0,0.62,0.515625,0.012792465124422179,0.925,0.37735849056603776,0.14206437291897894,12.0,1.0
0,216081698,36,1698,Absent,62,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,10,22,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,IN,299,0.8625,44,0.44642857142857145,52.0,0.2371262458471761,0.46875,0.01142289099346694,0.91875,0.38,0.62,13.0,0.012792465124422179
0,216081698,37,1698,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,20,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,IN,RS,311,0.875,36,0.3559322033898305,50.0,0.1010302426055168,0.46875,1.0,0.8625,0.44642857142857145,0.2371262458471761,22.0,0.01142289099346694
0,216081698,39,1698,Absent,13,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,339,0.975,10,0.12195121951219512,34.0,0.2258748674443266,0.46875,0.04232921962320499,0.875,0.3559322033898305,0.1010302426055168,20.0,1.0
0,216081698,41,1698,Absent,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,368,0.98125,3,0.0,64.0,0.4375,0.953125,0.17692120631776423,0.975,0.12195121951219512,0.2258748674443266,4.0,0.04232921962320499
0,216081698,46,1698,Absent,52,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,-4,36,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,364,0.775,36,0.08333333333333333,64.0,0.9166666666666666,0.4375,0.005034190088132767,0.98125,0.0,0.4375,3.0,0.17692120631776423
0,216081698,48,1698,Absent,32,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,381,0.90625,26,0.3191489361702128,43.0,0.18085106382978722,0.4375,0.0061027272741740034,0.775,0.08333333333333333,0.9166666666666666,36.0,0.005034190088132767
0,216081698,52,1698,Absent,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,ALL,412,0.99375,18,0.2571428571428571,21.0,0.1983193277310924,0.3125,0.01436959609043909,0.90625,0.3191489361702128,0.18085106382978722,15.0,0.0061027272741740034
0,216081698,57,1698,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,18,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,UP,426,0.8875,64,0.28125,64.0,0.18125,0.71875,1.0,0.99375,0.2571428571428571,0.1983193277310924,1.0,0.01436959609043909
0,216081698,59,1698,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,,458,1.0,32,0.5,32.0,0.5,0.5,1.0,0.8875,0.28125,0.18125,18.0,1.0
0,216081698,1,21608,Absent,28,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,16,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,16,0.9,22,,47.0,,0.484375,0.009182867495108389,,,,,
0,216081698,3,21608,Absent,37,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,14,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,30,0.8875,30,0.20930232558139536,48.0,0.24352786309784993,0.46875,0.005034190088132767,0.9,,,16.0,0.009182867495108389
0,216081698,9,21608,Absent,53,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,13,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,ALL,43,0.88125,34,0.3333333333333333,51.0,0.6666666666666667,0.5,0.0061027272741740034,0.8875,0.20930232558139536,0.24352786309784993,18.0,0.005034190088132767
0,216081698,10,21608,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-5,37,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,RS,38,0.76875,64,0.53125,64.0,0.12740384615384615,0.421875,1.0,0.88125,0.3333333333333333,0.6666666666666667,19.0,0.0061027272741740034
0,216081698,11,21608,Absent,26,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,NOTHING,56,0.9125,23,0.359375,42.0,0.04062500000000002,0.4375,0.008264124158046258,0.76875,0.53125,0.12740384615384615,37.0,1.0
0,216081698,15,21608,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,88,1.0,0,0.0,2.0,0.029411764705882353,0.03125,1.0,0.9125,0.359375,0.04062500000000002,14.0,0.008264124158046258
0,216081698,17,21608,Absent,40,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,31,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,UP,89,0.80625,31,0.0,64.0,0.03125,0.515625,0.005537830714382473,1.0,0.0,0.029411764705882353,0.0,1.0
0,216081698,19,21608,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,105,0.9,32,0.26,48.0,0.24,0.5,1.0,0.80625,0.0,0.03125,31.0,0.005537830714382473
0,216081698,20,21608,Absent,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,137,1.0,4,0.058823529411764705,4.0,0.058823529411764705,0.0625,0.1353352832366127,0.9,0.26,0.24,16.0,1.0
0,216081698,21,21608,Absent,19,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,169,1.0,16,0.0,16.0,1.0,0.25,0.01831563888873418,1.0,0.058823529411764705,0.058823529411764705,0.0,0.1353352832366127
0,216081698,22,21608,Absent,19,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,201,1.0,16,1.0,16.0,0.0,0.25,0.01831563888873418,1.0,0.0,1.0,0.0,0.01831563888873418
0,216081698,23,21608,Absent,60,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,ALL,233,1.0,40,0.21739130434782608,40.0,0.782608695652174,0.625,0.007454186295369829,1.0,1.0,0.0,0.0,0.01831563888873418
0,216081698,29,21608,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,229,0.775,64,0.625,64.0,0.625,0.4375,1.0,1.0,0.21739130434782608,0.782608695652174,0.0,0.007454186295369829
0,216081698,31,21608,Absent,25,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,21,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,250,0.93125,20,0.3125,50.0,0.08750000000000002,0.609375,0.01142289099346694,0.775,0.625,0.625,36.0,1.0
0,216081698,34,21608,Absent,27,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,270,0.925,22,0.23529411764705882,42.0,0.14206437291897894,0.46875,0.009182867495108389,0.93125,0.3125,0.08750000000000002,11.0,0.01142289099346694
0,216081698,35,21608,Absent,27,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,19,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,289,0.91875,22,1.0,46.0,0.62,0.515625,0.009182867495108389,0.925,0.23529411764705882,0.14206437291897894,12.0,0.009182867495108389
0,216081698,36,21608,Absent,38,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,10,22,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,299,0.8625,30,0.20930232558139536,52.0,0.2371262458471761,0.46875,0.005034190088132767,0.91875,1.0,0.62,13.0,0.009182867495108389
0,216081698,37,21608,Absent,41,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,12,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,311,0.875,34,0.2549019607843137,50.0,0.1010302426055168,0.46875,0.005034190088132767,0.8625,0.20930232558139536,0.2371262458471761,22.0,0.005034190088132767
