index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,Category1,RegionGo,indice,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
118,10965778,59,577899,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,,118,229,0.91875,32.0,0.29545454545454547,49.0,0.008893280632411071,0.5625,1.0,0.91875,0.2972972972972973,0.0972972972972973,13,0.006737946999085467
121,13875936,2,138744,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,17,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,RS,121,29,0.89375,64.0,0.453125,64.0,0.22863520408163265,0.734375,1.0,,,,,
122,13875936,3,138744,Absent,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,122,58,0.98125,7.0,0.109375,46.0,0.1459441489361702,0.671875,0.07095202666684558,0.89375,0.453125,0.22863520408163265,17,1.0
124,13875936,5,138744,Absent,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,124,90,1.0,5.0,0.09090909090909091,8.0,0.04439746300211417,0.125,0.10687792566038574,0.98125,0.109375,0.1459441489361702,3,0.07095202666684558
126,13875936,7,138744,Absent,43,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,12,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,126,102,0.875,32.0,0.05714285714285714,51.0,0.05714285714285714,0.484375,0.0061027272741740034,1.0,0.09090909090909091,0.04439746300211417,0,0.10687792566038574
127,13875936,8,138744,Absent,45,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,31,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,127,103,0.80625,31.0,0.23529411764705882,64.0,0.3740808823529412,0.515625,0.005537830714382473,0.875,0.05714285714285714,0.05714285714285714,20,0.0061027272741740034
128,13875936,9,138744,Absent,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,-33,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,128,70,0.59375,15.0,0.1794871794871795,15.0,0.1794871794871795,0.234375,0.020796234419099814,0.80625,0.23529411764705882,0.3740808823529412,31,0.005537830714382473
132,13875936,13,138744,Absent,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,132,101,0.99375,2.0,0.0625,33.0,0.0625,0.5,0.2431167344342142,0.59375,0.1794871794871795,0.1794871794871795,0,0.020796234419099814
136,13875936,17,138744,Absent,63,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,-16,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,136,85,0.7,39.0,0.05128205128205128,39.0,0.05128205128205128,0.609375,0.006737946999085467,0.99375,0.0625,0.0625,1,0.2431167344342142
139,13875936,20,138744,Absent,43,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,139,108,0.94375,29.0,0.3333333333333333,46.0,0.3333333333333333,0.578125,0.005537830714382473,0.7,0.05128205128205128,0.05128205128205128,0,0.006737946999085467
142,13875936,23,138744,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,142,136,0.975,8.0,0.15625,36.0,0.1925872093023256,0.5,0.059105746561956225,0.94375,0.3333333333333333,0.3333333333333333,9,0.005537830714382473
144,13875936,25,138744,Absent,54,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,NOTHING,144,162,0.9625,34.0,0.16666666666666666,41.0,0.09523809523809523,0.546875,0.005034190088132767,0.975,0.15625,0.1925872093023256,4,0.059105746561956225
145,13875936,26,138744,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,145,130,0.6,0.0,0.0,27.0,0.05263157894736842,0.421875,1.0,0.9625,0.16666666666666666,0.09523809523809523,6,0.005034190088132767
149,13875936,30,138744,Absent,16,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,149,156,0.9625,13.0,0.0,39.0,0.2553191489361702,0.515625,0.02717246117223556,0.6,0.0,0.05263157894736842,0,1.0
150,13875936,31,138744,Absent,61,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,23,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,150,179,0.94375,44.0,0.1875,51.0,0.012500000000000011,0.65625,0.01142289099346694,0.9625,0.0,0.2553191489361702,6,0.02717246117223556
153,13875936,34,138744,Absent,56,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,22,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,ALL,153,201,0.9375,36.0,0.42857142857142855,40.0,0.2747252747252747,0.46875,0.0061027272741740034,0.94375,0.1875,0.012500000000000011,9,0.01142289099346694
157,13875936,38,138744,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,UP,157,222,0.93125,64.0,0.5625,64.0,0.37202380952380953,0.828125,1.0,0.9375,0.42857142857142855,0.2747252747252747,10,0.0061027272741740034
159,13875936,40,138744,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,159,238,0.9,32.0,0.5,47.0,0.39473684210526316,0.484375,1.0,0.93125,0.5625,0.37202380952380953,11,1.0
160,13875936,41,138744,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,160,270,1.0,1.0,0.0,12.0,0.16666666666666666,0.1875,0.36787944117144233,0.9,0.5,0.39473684210526316,16,1.0
161,13875936,42,138744,Absent,57,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,18,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,161,288,0.9125,42.0,0.0,47.0,0.1111111111111111,0.515625,0.009182867495108389,1.0,0.0,0.16666666666666666,0,0.36787944117144233
162,13875936,43,138744,Absent,46,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,32,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,162,288,0.8,32.0,0.34545454545454546,64.0,0.04857954545454546,0.5,0.0061027272741740034,0.9125,0.0,0.1111111111111111,14,0.009182867495108389
163,13875936,44,138744,Absent,55,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,11,21,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,163,299,0.86875,37.0,0.38,51.0,0.166875,0.46875,0.010228516799093708,0.8,0.34545454545454546,0.04857954545454546,32,0.0061027272741740034
164,13875936,45,138744,Absent,40,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,28,4,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,DOWN,164,327,0.975,29.0,0.375,39.0,0.3324468085106383,0.546875,0.008264124158046258,0.86875,0.38,0.166875,21,0.010228516799093708
165,13875936,46,138744,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,DOWN,DOWN,RS,165,343,0.9,32.0,0.2978723404255319,48.0,0.08734602463605823,0.5,1.0,0.975,0.375,0.3324468085106383,4,0.008264124158046258
168,13875936,49,138744,Absent,48,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,RS,RS,RS,168,356,0.88125,38.0,0.34615384615384615,53.0,0.02615384615384614,0.53125,0.0061027272741740034,0.9,0.2978723404255319,0.08734602463605823,16,1.0
170,13875936,51,138744,Absent,36,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,30,2,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,ALL,170,386,0.9875,27.0,0.32653061224489793,29.0,0.20888355342136852,0.421875,0.005537830714382473,0.88125,0.34615384615384615,0.02615384615384614,19,0.0061027272741740034
171,13875936,52,138744,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,19,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,UP,171,399,0.88125,64.0,0.421875,64.0,0.421875,0.703125,1.0,0.9875,0.32653061224489793,0.20888355342136852,2,0.005537830714382473
173,13875936,54,138744,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,UP,RS,173,426,0.96875,32.0,0.5,32.0,0.40909090909090906,0.421875,1.0,0.88125,0.421875,0.421875,19,1.0
174,13875936,55,138744,Absent,58,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,7,25,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,ALL,174,433,0.84375,40.0,0.38461538461538464,54.0,0.336996336996337,0.453125,0.007454186295369829,0.96875,0.5,0.40909090909090906,5,1.0
175,13875936,56,138744,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,29,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,ALL,RS,175,436,0.81875,64.0,0.625,64.0,0.20833333333333331,0.546875,1.0,0.84375,0.38461538461538464,0.336996336996337,25,0.007454186295369829
177,13875936,58,138744,Absent,35,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,27,5,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,RS,177,463,0.96875,26.0,0.40625,32.0,0.26339285714285715,0.421875,0.0061027272741740034,0.81875,0.625,0.20833333333333331,29,1.0
178,13875936,59,138744,Absent,53,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,9,23,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,RS,,178,472,0.85625,39.0,0.3541666666666667,51.0,0.23221544715447157,0.4375,0.006737946999085467,0.96875,0.40625,0.26339285714285715,5,0.0061027272741740034
181,13875936,2,593601,Absent,21,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,181,29,0.89375,17.0,0.22448979591836735,64.0,0.22863520408163265,0.734375,0.016194143319162562,,,,,
182,13875936,3,593601,Absent,62,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,182,58,0.98125,42.0,0.2553191489361702,46.0,0.1459441489361702,0.671875,0.009182867495108389,0.89375,0.22448979591836735,0.22863520408163265,17,0.016194143319162562
184,13875936,5,593601,Absent,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,184,90,1.0,3.0,0.046511627906976744,8.0,0.04439746300211417,0.125,0.17692120631776423,0.98125,0.2553191489361702,0.1459441489361702,3,0.009182867495108389
186,13875936,7,593601,Absent,60,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,12,20,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,ALL,186,102,0.875,39.0,0.0,51.0,0.05714285714285714,0.484375,0.006737946999085467,1.0,0.046511627906976744,0.04439746300211417,0,0.17692120631776423
187,13875936,8,593601,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,ALL,NOTHING,187,103,0.80625,64.0,0.609375,64.0,0.3740808823529412,0.515625,1.0,0.875,0.0,0.05714285714285714,20,0.006737946999085467
188,13875936,9,593601,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,LEFT,188,70,0.59375,0.0,0.0,15.0,0.1794871794871795,0.234375,1.0,0.80625,0.609375,0.3740808823529412,31,1.0
192,13875936,13,593601,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,LEFT,NOTHING,192,101,0.99375,32.0,0.0,33.0,0.0625,0.5,1.0,0.59375,0.0,0.1794871794871795,0,1.0
196,13875936,17,593601,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,NOTHING,RS,196,85,0.7,0.0,0.0,39.0,0.05128205128205128,0.609375,1.0,0.99375,0.0,0.0625,1,1.0
199,13875936,20,593601,Absent,38,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,23,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,UP,199,108,0.94375,26.0,0.0,46.0,0.3333333333333333,0.578125,0.0061027272741740034,0.7,0.0,0.05128205128205128,0,1.0
202,13875936,23,593601,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,UP,RS,202,136,0.975,32.0,0.3488372093023256,36.0,0.1925872093023256,0.5,1.0,0.94375,0.0,0.3333333333333333,9,0.0061027272741740034
204,13875936,25,593601,Absent,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,204,162,0.9625,13.0,0.07142857142857142,41.0,0.09523809523809523,0.546875,0.02717246117223556,0.975,0.3488372093023256,0.1925872093023256,4,1.0
205,13875936,26,593601,Absent,39,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,-32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,205,130,0.6,27.0,0.05263157894736842,27.0,0.05263157894736842,0.421875,0.006737946999085467,0.9625,0.07142857142857142,0.09523809523809523,6,0.02717246117223556
209,13875936,30,593601,Absent,42,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,209,156,0.9625,32.0,0.2553191489361702,39.0,0.2553191489361702,0.515625,0.005034190088132767,0.6,0.05263157894736842,0.05263157894736842,0,0.006737946999085467
210,13875936,31,593601,Absent,18,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,23,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,210,179,0.94375,16.0,0.2,51.0,0.012500000000000011,0.65625,0.01831563888873418,0.9625,0.2553191489361702,0.2553191489361702,6,0.005034190088132767
213,13875936,34,593601,Absent,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,22,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,213,201,0.9375,14.0,0.15384615384615385,40.0,0.2747252747252747,0.46875,0.023714766002371646,0.94375,0.2,0.012500000000000011,9,0.01831563888873418
217,13875936,38,593601,Absent,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,21,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,RS,RS,217,222,0.93125,11.0,0.19047619047619047,64.0,0.37202380952380953,0.828125,0.03627506129959581,0.9375,0.15384615384615385,0.2747252747252747,10,0.023714766002371646
219,13875936,40,593601,Absent,43,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,16,16,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,219,238,0.9,31.0,0.10526315789473684,47.0,0.39473684210526316,0.484375,0.005537830714382473,0.93125,0.19047619047619047,0.37202380952380953,11,0.03627506129959581
220,13875936,41,593601,Absent,11,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,32,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,RS,220,270,1.0,11.0,0.16666666666666666,12.0,0.16666666666666666,0.1875,0.03627506129959581,0.9,0.10526315789473684,0.39473684210526316,16,0.005537830714382473
221,13875936,42,593601,Absent,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,18,14,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,RS,ALL,221,288,0.9125,19.0,0.1111111111111111,47.0,0.1111111111111111,0.515625,0.012792465124422179,1.0,0.16666666666666666,0.16666666666666666,0,0.03627506129959581
