level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,RegionGo
21159,0,8951068690,40,89510,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,21159,0,26.201268357810413,26.201268357810413,209,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
21160,0,8951068690,41,89510,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,21160,0,26.201268357810413,26.201268357810413,241,1.0,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,NOTHING
21161,0,8951068690,42,89510,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21161,0,26.201268357810413,-32.0,209,0.6,0,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,RS
21165,0,8951068690,46,89510,Absent,53,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,20,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,21165,0,26.201268357810413,26.201268357810413,229,0.925,36,0.0,44.0,0.23076923076923078,0.5,0.6,1.0,0.0,0.0,LEFT
21166,0,8951068690,47,89510,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,15,17,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,LEFT,21166,0,26.201268357810413,30.25,244,0.89375,32,0.3877551020408163,48.0,0.18320964749536175,0.484375,0.925,0.0,0.23076923076923078,12.0,IN
21171,0,8951068690,52,89510,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,21171,0,26.201268357810413,29.0,258,0.8875,36,0.36,50.0,0.033469387755102054,0.5,0.89375,0.3877551020408163,0.18320964749536175,17.0,OUT
21173,0,8951068690,54,89510,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21173,0,26.201268357810413,26.201268357810413,275,0.90625,28,0.0,51.0,0.37254901960784315,0.5625,0.8875,0.36,0.033469387755102054,18.0,RIGHT
21174,0,8951068690,55,89510,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,RIGHT,21174,0,26.201268357810413,-78.0,292,0.90625,32,0.30434782608695654,48.0,0.002461033634126364,0.515625,0.90625,0.0,0.37254901960784315,15.0,RS
21176,0,8951068690,57,89510,Absent,56,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,13,19,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,RS,21176,0,26.201268357810413,26.201268357810413,305,0.88125,36,0.36,49.0,0.09999999999999998,0.46875,0.90625,0.30434782608695654,0.002461033634126364,15.0,IN
21177,0,8951068690,58,89510,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,21177,0,26.201268357810413,-16.0,301,0.775,36,0.44,36.0,0.08000000000000002,0.0,0.88125,0.36,0.09999999999999998,19.0,
21183,0,8951068690,4,686906,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,NOTHING,21183,0,26.201268357810413,26.201268357810413,60,1.0,0,0.0,5.0,0.045454545454545456,0.078125,,,,,NOTHING
21184,0,8951068690,5,686906,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21184,0,26.201268357810413,-45.0,15,0.51875,0,1.0,5.0,0.0,0.078125,1.0,0.0,0.045454545454545456,0.0,RS
21189,0,8951068690,10,686906,Absent,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21189,0,26.201268357810413,26.201268357810413,46,0.99375,5,0.0,40.0,0.05128205128205128,0.609375,0.51875,1.0,0.0,0.0,RS
21190,0,8951068690,11,686906,Absent,40,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,14,18,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21190,0,26.201268357810413,26.201268357810413,60,0.8875,28,0.06451612903225806,46.0,0.935483870967742,0.4375,0.99375,0.0,0.05128205128205128,1.0,ALL
21191,0,8951068690,12,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-3,35,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21191,0,26.201268357810413,26.201268357810413,57,0.78125,64,0.4375,64.0,0.07211538461538464,0.453125,0.8875,0.06451612903225806,0.935483870967742,18.0,ALL
21192,0,8951068690,13,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,11,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,21192,0,26.201268357810413,24.0,78,0.93125,64,1.0,64.0,0.8205128205128205,0.828125,0.78125,0.4375,0.07211538461538464,35.0,ALL
21196,0,8951068690,17,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21196,0,26.201268357810413,26.201268357810413,78,0.8,64,1.0,64.0,0.9761904761904762,0.5,0.93125,1.0,0.8205128205128205,11.0,NOTHING
21197,0,8951068690,18,686906,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21197,0,26.201268357810413,-64.0,14,0.4,0,0.0,25.0,0.3902439024390244,0.390625,0.8,1.0,0.9761904761904762,32.0,RS
21200,0,8951068690,21,686906,Absent,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21200,0,26.201268357810413,26.201268357810413,43,0.98125,4,0.0,33.0,0.1875,0.46875,0.4,0.0,0.3902439024390244,0.0,UP
21201,0,8951068690,22,686906,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,21201,0,26.201268357810413,26.201268357810413,59,0.9,32,0.02857142857142857,52.0,0.3880952380952381,0.5625,0.98125,0.0,0.1875,3.0,RS
21202,0,8951068690,23,686906,Absent,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,2,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21202,0,26.201268357810413,28.5,87,0.975,6,0.11764705882352941,24.0,0.1846785225718194,0.34375,0.9,0.02857142857142857,0.3880952380952381,16.0,RS
21205,0,8951068690,26,686906,Absent,13,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21205,0,26.201268357810413,26.201268357810413,106,0.91875,13,0.05555555555555555,64.0,0.2569444444444444,0.796875,0.975,0.11764705882352941,0.1846785225718194,2.0,RS
21206,0,8951068690,27,686906,Absent,13,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-77,0,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21206,0,26.201268357810413,-77.0,29,0.31875,13,1.0,21.0,0.875,0.328125,0.91875,0.05555555555555555,0.2569444444444444,13.0,RS
21208,0,8951068690,29,686906,Absent,32,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21208,0,26.201268357810413,26.201268357810413,55,0.9625,24,0.1935483870967742,42.0,0.16129032258064516,0.5625,0.31875,1.0,0.875,0.0,RS
21209,0,8951068690,30,686906,Absent,32,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,8,24,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21209,0,26.201268357810413,26.201268357810413,63,0.85,24,1.0,64.0,0.625,0.625,0.9625,0.1935483870967742,0.16129032258064516,6.0,ALL
21210,0,8951068690,31,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21210,0,26.201268357810413,26.201268357810413,59,0.775,64,0.375,64.0,0.1875,0.4375,0.85,1.0,0.625,24.0,ALL
21211,0,8951068690,32,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21211,0,26.201268357810413,26.201268357810413,59,0.8,64,1.0,64.0,0.64,0.5,0.775,0.375,0.1875,36.0,RS
21212,0,8951068690,33,686906,Absent,13,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,26,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21212,0,26.201268357810413,-4.0,85,0.9625,13,0.203125,29.0,0.0526889534883721,0.359375,0.8,1.0,0.64,32.0,ALL
21214,0,8951068690,35,686906,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-4,36,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,ALL,21214,0,26.201268357810413,26.0,81,0.775,64,0.203125,64.0,0.01945153061224489,0.4375,0.9625,0.203125,0.0526889534883721,6.0,OUT
21216,0,8951068690,37,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21216,0,26.201268357810413,26.201268357810413,113,1.0,28,0.4375,28.0,0.4375,0.4375,0.775,0.203125,0.01945153061224489,36.0,OUT
21217,0,8951068690,38,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21217,0,26.201268357810413,26.201268357810413,145,1.0,28,1.0,28.0,0.0,0.4375,1.0,0.4375,0.4375,0.0,OUT
21218,0,8951068690,39,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21218,0,26.201268357810413,26.201268357810413,177,1.0,28,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,OUT
21219,0,8951068690,40,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21219,0,26.201268357810413,26.201268357810413,209,1.0,28,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,OUT
21220,0,8951068690,41,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,OUT,21220,0,26.201268357810413,26.201268357810413,241,1.0,28,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,OUT
21221,0,8951068690,42,686906,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,-32,0,Unicorn_Absent,-1,-1.0,8,Unicorn_Present,OUT,21221,0,26.201268357810413,-32.0,209,0.6,28,1.0,28.0,0.0,0.4375,1.0,1.0,0.0,0.0,RS
21225,0,8951068690,46,686906,Absent,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,20,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21225,0,26.201268357810413,26.201268357810413,229,0.925,20,0.23076923076923078,44.0,0.23076923076923078,0.5,0.6,1.0,0.0,0.0,RS
21226,0,8951068690,47,686906,Absent,48,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,15,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21226,0,26.201268357810413,30.25,244,0.89375,33,0.20454545454545456,48.0,0.18320964749536175,0.484375,0.925,0.23076923076923078,0.23076923076923078,12.0,UP
21231,0,8951068690,52,686906,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,UP,21231,0,26.201268357810413,29.0,258,0.8875,32,0.32653061224489793,50.0,0.033469387755102054,0.5,0.89375,0.20454545454545456,0.18320964749536175,17.0,RS
21233,0,8951068690,54,686906,Absent,52,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21233,0,26.201268357810413,26.201268357810413,275,0.90625,38,0.37254901960784315,51.0,0.37254901960784315,0.5625,0.8875,0.32653061224489793,0.033469387755102054,18.0,RS
21234,0,8951068690,55,686906,Absent,40,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,17,15,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21234,0,26.201268357810413,-78.0,292,0.90625,31,0.3018867924528302,48.0,0.002461033634126364,0.515625,0.90625,0.37254901960784315,0.37254901960784315,15.0,UP
21236,0,8951068690,57,686906,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,UP,21236,0,26.201268357810413,26.201268357810413,305,0.88125,32,0.26,49.0,0.09999999999999998,0.46875,0.90625,0.3018867924528302,0.002461033634126364,15.0,IN
21237,0,8951068690,58,686906,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-4,36,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,IN,21237,0,26.201268357810413,-16.0,301,0.775,36,0.36,36.0,0.08000000000000002,0.0,0.88125,0.26,0.09999999999999998,19.0,
21242,0,8958654356,3,543567,Absent,55,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,28,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21242,0,26.201268357810413,-43.333333333333336,41,0.975,39,1.0,47.0,0.8529411764705882,0.671875,,,,,ALL
21246,0,8958654356,7,543567,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,25,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21246,0,26.201268357810413,26.201268357810413,48,0.84375,64,0.609375,64.0,0.4881628787878788,0.609375,0.975,1.0,0.8529411764705882,4.0,ALL
21247,0,8958654356,8,543567,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,ALL,21247,0,26.201268357810413,26.201268357810413,71,0.94375,64,1.0,64.0,0.8666666666666667,0.859375,0.84375,0.609375,0.4881628787878788,25.0,RS
21248,0,8958654356,9,543567,Absent,56,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,25,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,RS,21248,0,26.201268357810413,32.0,96,0.95625,38,0.59375,40.0,0.40625,0.515625,0.94375,1.0,0.8666666666666667,9.0,RS
21250,0,8958654356,11,543567,Absent,55,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21250,0,26.201268357810413,26.201268357810413,109,0.88125,38,0.46153846153846156,55.0,0.3076923076923077,0.5625,0.95625,0.59375,0.40625,7.0,RS
21251,0,8958654356,12,543567,Absent,55,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,13,19,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,RS,21251,0,26.201268357810413,26.201268357810413,122,0.88125,38,1.0,47.0,1.0,0.4375,0.88125,0.46153846153846156,0.3076923076923077,19.0,NOTHING
21252,0,8958654356,13,543567,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21252,0,26.201268357810413,32.0,154,1.0,0,0.0,36.0,0.0,0.5625,0.88125,1.0,1.0,19.0,NOTHING
21254,0,8958654356,15,543567,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21254,0,26.201268357810413,32.0,186,1.0,0,1.0,36.0,0.0,0.5625,1.0,0.0,0.0,0.0,NOTHING
21256,0,8958654356,17,543567,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21256,0,26.201268357810413,-64.0,122,0.4,0,1.0,36.0,0.0,0.5625,1.0,1.0,0.0,0.0,NOTHING
21258,0,8958654356,19,543567,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,NOTHING,21258,0,26.201268357810413,-9.6,113,0.74375,0,1.0,0.0,1.0,0.0,0.4,1.0,0.0,0.0,RS
