Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Category1,Similarity,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Similarity_LAG1
45213692,46,452102,Present,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,32,0,Unicorn_Present,6,0.0,0,595,1.0,7.0,0.13513513513513514,13.0,0.25473684210526315,0.203125,RS,RS,0.07095202666684558,0.90625,0.42857142857142855,0.25473684210526315,15,0.005537830714382473
45213692,47,452102,Absent,45,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,19,13,Unicorn_Absent,-1,-1.0,0,614,0.91875,30.0,0.23333333333333334,41.0,0.004436557231588312,0.4375,RS,RS,0.005034190088132767,1.0,0.13513513513513514,0.25473684210526315,0,0.07095202666684558
45213692,48,452102,Present,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,5,1.0,6,646,1.0,3.0,0.06451612903225806,6.0,0.004436557231588312,0.09375,RS,RIGHT,0.17692120631776423,0.91875,0.23333333333333334,0.004436557231588312,13,0.005034190088132767
45213692,49,452102,Present,11,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Present,2,5.0,6,676,0.9875,11.0,0.2727272727272727,20.0,0.19420289855072465,0.28125,RS,RIGHT,0.03627506129959581,1.0,0.06451612903225806,0.004436557231588312,0,0.17692120631776423
45213692,50,452102,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,17,15,Unicorn_Absent,-1,-1.0,6,693,0.90625,32.0,0.34375,57.0,0.19420289855072465,0.65625,RIGHT,RIGHT,1.0,0.9875,0.2727272727272727,0.19420289855072465,2,0.03627506129959581
45213692,51,452102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,Unicorn_Absent,-1,-1.0,4,717,0.95,32.0,0.3333333333333333,40.0,0.27818627450980393,0.5,UP,UP,1.0,0.90625,0.34375,0.19420289855072465,15,1.0
45213692,52,452102,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,16,Unicorn_Absent,-1,-1.0,3,733,0.9,32.0,0.0,48.0,0.27818627450980393,0.5,DOWN,DOWN,1.0,0.95,0.3333333333333333,0.27818627450980393,8,1.0
45213692,53,452102,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,7,759,0.9625,36.0,0.36,40.0,0.0,0.53125,IN,IN,1.0,0.9,0.0,0.27818627450980393,16,1.0
45213692,54,452102,Present,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Present,1,3.0,1,785,0.9625,26.0,0.2653061224489796,39.0,0.0,0.515625,RS,ALL,0.08633762966036206,0.9625,0.36,0.0,6,1.0
45213692,55,452102,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-71,7,Unicorn_Present,3,1.0,6,714,0.35625,32.0,0.2608695652173913,38.0,0.0,0.484375,RIGHT,RIGHT,1.0,0.9625,0.2653061224489796,0.0,6,0.08633762966036206
45213692,56,452102,Absent,59,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,0,743,0.98125,35.0,0.3958333333333333,38.0,0.0,0.546875,RS,RS,0.008264124158046258,0.35625,0.2608695652173913,0.0,7,1.0
45213692,57,452102,Absent,59,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,0,772,0.98125,35.0,1.0,38.0,0.030894308943089435,0.546875,RS,RS,0.008264124158046258,0.98125,0.3958333333333333,0.0,3,0.008264124158046258
45213692,58,452102,Absent,59,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,29,3,Unicorn_Absent,-1,-1.0,0,801,0.98125,35.0,1.0,38.0,0.030894308943089435,0.546875,RS,RS,0.008264124158046258,0.98125,1.0,0.030894308943089435,3,0.008264124158046258
45213692,59,452102,Present,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,30,2,Unicorn_Present,5,5.0,0,831,0.9875,10.0,0.0975609756097561,18.0,0.4761904761904762,0.25,RS,RS,0.04232921962320499,0.98125,1.0,0.030894308943089435,3,0.008264124158046258
45213692,60,452102,Absent,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25,7,Unicorn_Absent,-1,-1.0,0,856,0.95625,14.0,0.7142857142857143,49.0,0.4761904761904762,0.65625,RS,RS,0.023714766002371646,0.9875,0.0975609756097561,0.4761904761904762,2,0.04232921962320499
46139910,1,99102,Present,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Present,2,7.0,9,32,1.0,3.0,1.0,6.0,0.0,0.09375,RS,RS,0.17692120631776423,,,,,
46139910,2,99102,Absent,28,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,64,1.0,22.0,0.13636363636363635,22.0,0.0,0.34375,RS,RS,0.009182867495108389,1.0,1.0,0.0,0,0.17692120631776423
46139910,3,99102,Absent,28,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,32,0,Unicorn_Absent,-1,-1.0,9,96,1.0,22.0,1.0,22.0,0.13636363636363635,0.34375,RS,RS,0.009182867495108389,1.0,0.13636363636363635,0.0,0,0.009182867495108389
46139910,4,99102,Absent,28,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,-64,0,Unicorn_Present,4,3.0,9,32,0.4,22.0,1.0,22.0,0.13636363636363635,0.34375,RS,RS,0.009182867495108389,1.0,1.0,0.13636363636363635,0,0.009182867495108389
46139910,5,99102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,Unicorn_Absent,-1,-1.0,4,51,0.91875,32.0,0.2857142857142857,48.0,0.0,0.546875,UP,UP,1.0,0.4,1.0,0.13636363636363635,0,0.009182867495108389
46139910,6,99102,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,-80,16,Unicorn_Present,1,5.0,6,-29,0.3,32.0,0.3333333333333333,52.0,0.0,0.5625,RIGHT,RIGHT,1.0,0.91875,0.2857142857142857,0.0,13,1.0
46139910,7,99102,Absent,27,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,9,-12,0.90625,23.0,0.25,48.0,0.0,0.515625,RS,RS,0.008264124158046258,0.3,0.3333333333333333,0.0,16,1.0
46139910,8,99102,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,7,0.0,2,20,1.0,0.0,0.0,14.0,0.0,0.21875,NOTHING,NOTHING,1.0,0.90625,0.25,0.0,15,0.008264124158046258
46139910,9,99102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,52,1.0,0.0,1.0,33.0,0.2857142857142857,0.515625,NOTHING,NOTHING,1.0,1.0,0.0,0.0,0,1.0
46139910,10,99102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1.0,2,84,1.0,0.0,1.0,33.0,0.2857142857142857,0.515625,NOTHING,NOTHING,1.0,1.0,1.0,0.2857142857142857,0,1.0
46139910,11,99102,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,Unicorn_Present,2,5.0,2,20,0.4,0.0,1.0,33.0,0.05882352941176466,0.515625,NOTHING,NOTHING,1.0,1.0,1.0,0.2857142857142857,0,1.0
46139910,12,99102,Absent,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,-64,0,Unicorn_Present,5,3.0,9,-44,0.4,13.0,0.0,13.0,0.05882352941176466,0.203125,RS,RS,0.02717246117223556,0.4,1.0,0.05882352941176466,0,1.0
46139910,13,99102,Present,32,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,17,15,Unicorn_Present,0,4.0,9,-27,0.90625,24.0,0.15625,41.0,0.1839622641509434,0.40625,RS,RS,0.007454186295369829,0.4,0.0,0.05882352941176466,0,0.02717246117223556
46139910,14,99102,Absent,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,31,1,Unicorn_Absent,-1,-1.0,9,4,0.99375,12.0,0.125,21.0,0.1839622641509434,0.3125,RS,RS,0.03130111324493289,0.90625,0.15625,0.1839622641509434,15,0.007454186295369829
46139910,15,99102,Present,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Present,6,2.0,9,36,1.0,2.0,0.16666666666666666,5.0,0.2,0.078125,RS,RS,0.2431167344342142,0.99375,0.125,0.1839622641509434,1,0.03130111324493289
46139910,16,99102,Present,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,0,Unicorn_Present,5,1.0,9,68,1.0,6.0,0.3333333333333333,11.0,0.2,0.171875,RS,RS,0.08633762966036206,1.0,0.16666666666666666,0.2,0,0.2431167344342142
46139910,17,99102,Absent,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-65,1,Unicorn_Present,5,7.0,9,3,0.39375,12.0,0.5,21.0,0.5757575757575757,0.3125,RS,RS,0.03130111324493289,1.0,0.3333333333333333,0.2,0,0.08633762966036206
46139910,18,99102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,Unicorn_Absent,-1,-1.0,4,29,0.9625,32.0,0.1282051282051282,35.0,0.5757575757575757,0.453125,UP,UP,1.0,0.39375,0.5,0.5757575757575757,1,0.03130111324493289
46139910,19,99102,Present,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,Unicorn_Present,0,5.0,4,58,0.98125,10.0,0.3125,18.0,0.0,0.234375,RS,UP,0.04232921962320499,0.9625,0.1282051282051282,0.5757575757575757,6,1.0
46139910,20,99102,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,19,Unicorn_Present,3,5.0,4,-25,0.28125,32.0,0.3125,51.0,0.0,0.5,UP,UP,1.0,0.98125,0.3125,0.0,3,0.04232921962320499
46139910,21,99102,Absent,24,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,12,20,Unicorn_Absent,-1,-1.0,9,-13,0.875,20.0,0.3,64.0,0.0,0.6875,RS,RS,0.01142289099346694,0.28125,0.3125,0.0,19,1.0
46139910,22,99102,Present,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,Unicorn_Present,7,4.0,5,18,0.99375,5.0,0.08695652173913043,10.0,0.0,0.140625,RS,LEFT,0.10687792566038574,0.875,0.3,0.0,20,0.01142289099346694
46139910,23,99102,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,17,15,Unicorn_Absent,-1,-1.0,5,35,0.90625,32.0,0.15625,42.0,0.0,0.421875,LEFT,LEFT,1.0,0.99375,0.08695652173913043,0.0,1,0.10687792566038574
46139910,24,99102,Absent,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-72,8,Unicorn_Present,2,5.0,9,-37,0.35,13.0,0.15384615384615385,45.0,0.0,0.578125,RS,RS,0.02717246117223556,0.90625,0.15625,0.0,15,1.0
46139910,25,99102,Present,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,Unicorn_Present,3,7.0,9,-7,0.9875,11.0,0.14285714285714285,21.0,0.15625,0.296875,RS,RS,0.03627506129959581,0.35,0.15384615384615385,0.0,8,0.02717246117223556
46139910,26,99102,Present,35,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,15,17,Unicorn_Present,5,7.0,9,8,0.89375,25.0,0.44,48.0,0.15625,0.484375,RS,RS,0.006737946999085467,0.9875,0.14285714285714285,0.15625,2,0.03627506129959581
46139910,27,99102,Present,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,0,Unicorn_Present,4,2.0,9,40,1.0,6.0,0.06896551724137931,10.0,0.019736842105263164,0.15625,RS,RS,0.08633762966036206,0.89375,0.44,0.15625,17,0.006737946999085467
46139910,28,99102,Present,10,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,31,1,Unicorn_Present,0,5.0,9,71,0.99375,10.0,0.6,13.0,0.019736842105263164,0.1875,RS,RS,0.04232921962320499,1.0,0.06896551724137931,0.019736842105263164,0,0.08633762966036206
46139910,29,99102,Present,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Present,6,3.0,9,103,1.0,0.0,0.0,1.0,0.13333333333333333,0.015625,NOTHING,RS,1.0,0.99375,0.6,0.019736842105263164,1,0.04232921962320499
46139910,30,99102,Absent,47,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,29,3,Unicorn_Absent,-1,-1.0,9,132,0.98125,38.0,0.0,39.0,0.13333333333333333,0.5625,RS,RS,0.0061027272741740034,1.0,0.0,0.13333333333333333,0,1.0
