index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
1193,2132747646,54,476465,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,1714,1.0,0.0,ALL,1193,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,
1194,2132747646,55,476465,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,1746,1.0,0.0,ALL,1194,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,,
1200,2174773656,1,217474,Absent,35,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,23,0.94375,,RS,1200,0,23.0,17.0,29,,38,,0.453125,,,,,,ALL,ALL
1203,2174773656,4,217474,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6.0,26,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,62,0.8375,10.0,ALL,1203,0,6.0,15.0,64,0.453125,64,0.2639358108108108,0.59375,23.0,0.94375,,,RS,ALL,RS
1204,2174773656,5,217474,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,77,0.89375,26.0,ALL,1204,0,15.0,19.0,64,1.0,64,0.8378378378378378,0.734375,6.0,0.8375,0.453125,0.2639358108108108,ALL,RS,RS
1205,2174773656,6,217474,Absent,41,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,96,0.91875,17.0,RS,1205,0,19.0,22.0,30,0.46875,49,0.2736280487804878,0.5625,15.0,0.89375,1.0,0.8378378378378378,ALL,RS,RS
1206,2174773656,7,217474,Absent,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,118,0.9375,13.0,RS,1206,0,22.0,15.0,17,0.20512820512820512,39,0.1282051282051282,0.453125,19.0,0.91875,0.46875,0.2736280487804878,RS,RS,RS
1207,2174773656,8,217474,Absent,43,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,15.0,17,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,133,0.89375,10.0,RS,1207,0,15.0,-46.0,36,0.17777777777777778,51,0.15555555555555553,0.53125,22.0,0.9375,0.20512820512820512,0.1282051282051282,RS,RS,RS
1212,2174773656,13,217474,Absent,44,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-31,0.925,7.0,RS,1212,0,20.0,26.0,33,0.40816326530612246,45,0.19077196095829638,0.515625,15.0,0.89375,0.17777777777777778,0.15555555555555553,RS,RS,RS
1214,2174773656,15,217474,Absent,48,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,17,0.9375,6.0,RS,1214,0,22.0,21.0,34,0.34,45,0.18615384615384617,0.546875,20.0,0.925,0.40816326530612246,0.19077196095829638,RS,RS,LEFT
1215,2174773656,16,217474,Absent,48,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,38,0.93125,10.0,RS,1215,0,21.0,21.0,35,0.2777777777777778,52,0.021367521367521403,0.640625,22.0,0.9375,0.34,0.18615384615384617,RS,LEFT,OUT
1216,2174773656,17,217474,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,59,0.93125,11.0,LEFT,1216,0,21.0,-75.0,32,0.28846153846153844,45,0.07915921288014308,0.53125,21.0,0.93125,0.2777777777777778,0.021367521367521403,RS,OUT,RS
1218,2174773656,19,217474,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,8,Unicorn_Absent,7,0.94375,11.0,OUT,1218,0,23.0,29.0,28,0.30434782608695654,43,0.10434782608695653,0.53125,21.0,0.93125,0.28846153846153844,0.07915921288014308,LEFT,RS,RS
1219,2174773656,20,217474,Absent,26,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,29.0,3,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,36,0.98125,9.0,RS,1219,0,29.0,-11.0,18,0.21052631578947367,34,0.016081871345029225,0.484375,23.0,0.94375,0.30434782608695654,0.10434782608695653,OUT,RS,RS
1223,2174773656,24,217474,Absent,30,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,24,0.9375,20.0,RS,1223,0,22.0,-23.0,24,0.2,38,0.028571428571428553,0.4375,29.0,0.98125,0.21052631578947367,0.016081871345029225,RS,RS,ALL
1226,2174773656,27,217474,Absent,41,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,-1,0.93125,0.0,RS,1226,0,21.0,10.0,30,0.2857142857142857,46,0.04181184668989546,0.546875,22.0,0.9375,0.2,0.028571428571428553,RS,ALL,RS
1227,2174773656,28,217474,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,9,0.8625,11.0,ALL,1227,0,10.0,18.0,64,0.46875,64,0.2736280487804878,0.65625,21.0,0.93125,0.2857142857142857,0.04181184668989546,RS,RS,NOTHING
1228,2174773656,29,217474,Absent,37,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,27,0.9125,22.0,RS,1228,0,18.0,30.0,27,0.421875,45,0.221875,0.484375,10.0,0.8625,0.46875,0.2736280487804878,ALL,NOTHING,LEFT
1233,2174773656,34,217474,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,176,1.0,3.0,NOTHING,1233,0,32.0,-64.0,0,0.0,36,0.36,0.5625,18.0,0.9125,0.421875,0.221875,RS,LEFT,RS
1235,2174773656,36,217474,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,128,0.9,0.0,LEFT,1235,0,16.0,31.0,32,0.0,48,0.36,0.5,-64.0,1.0,0.0,0.36,NOTHING,RS,RS
1237,2174773656,38,217474,Absent,32,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,32.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,191,1.0,1.0,RS,1237,0,32.0,32.0,29,0.32608695652173914,29,0.32608695652173914,0.453125,16.0,0.9,0.0,0.36,LEFT,RS,IN
1238,2174773656,39,217474,Absent,25,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,223,1.0,0.0,RS,1238,0,32.0,-64.0,20,0.1951219512195122,20,0.8048780487804879,0.3125,32.0,1.0,0.32608695652173914,0.32608695652173914,RS,IN,RS
1240,2174773656,41,217474,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,177,0.9125,0.0,IN,1240,0,18.0,26.0,36,0.3023255813953488,46,0.3023255813953488,0.5,-64.0,1.0,0.1951219512195122,0.8048780487804879,RS,RS,IN
1241,2174773656,42,217474,Absent,14,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,203,0.9625,14.0,RS,1241,0,26.0,14.0,14,0.16279069767441862,40,0.10993657505285409,0.53125,18.0,0.9125,0.3023255813953488,0.3023255813953488,IN,IN,RS
1242,2174773656,43,217474,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,217,0.8875,6.0,IN,1242,0,14.0,23.0,36,0.16279069767441862,50,0.1705426356589147,0.5,26.0,0.9625,0.16279069767441862,0.10993657505285409,RS,RS,RS
1243,2174773656,44,217474,Absent,39,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,240,0.94375,18.0,RS,1243,0,23.0,24.0,27,0.3125,37,0.1534090909090909,0.4375,14.0,0.8875,0.16279069767441862,0.1705426356589147,IN,RS,UP
1244,2174773656,45,217474,Absent,31,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,264,0.95,9.0,RS,1244,0,24.0,32.0,27,0.2,37,0.04375000000000001,0.453125,23.0,0.94375,0.3125,0.1534090909090909,RS,UP,UP
1247,2174773656,48,217474,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,360,1.0,0.0,UP,1247,0,32.0,32.0,32,0.2553191489361702,32,0.2553191489361702,0.5,24.0,0.95,0.2,0.04375000000000001,RS,UP,NOTHING
1249,2174773656,50,217474,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,424,1.0,0.0,UP,1249,0,32.0,-16.0,32,1.0,32,0.0,0.5,32.0,1.0,0.2553191489361702,0.2553191489361702,UP,NOTHING,NOTHING
1252,2174773656,53,217474,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,424,1.0,0.0,NOTHING,1252,0,32.0,32.0,0,0.0,28,0.0,0.4375,-16.0,1.0,1.0,0.0,UP,NOTHING,ALL
1253,2174773656,54,217474,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,456,1.0,0.0,NOTHING,1253,0,32.0,-64.0,0,1.0,0,1.0,0.0,32.0,1.0,0.0,0.0,NOTHING,ALL,ALL
1255,2174773656,56,217474,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,31,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,393,0.80625,0.0,ALL,1255,0,1.0,4.0,64,0.0,64,0.0,0.515625,-64.0,1.0,1.0,1.0,NOTHING,ALL,RS
1256,2174773656,57,217474,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,397,0.825,31.0,ALL,1256,0,4.0,21.0,64,1.0,64,0.6590909090909092,0.5625,1.0,0.80625,0.0,0.0,ALL,RS,RS
1257,2174773656,58,217474,Absent,32,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,418,0.93125,28.0,RS,1257,0,21.0,24.0,26,0.40625,47,0.12965425531914893,0.5625,4.0,0.825,1.0,0.6590909090909092,ALL,RS,
1258,2174773656,59,217474,Absent,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,442,0.95,11.0,RS,1258,0,24.0,-70.0,17,0.22857142857142856,45,0.10476190476190475,0.578125,21.0,0.93125,0.40625,0.12965425531914893,RS,,
1260,2174773656,1,736562,Absent,20,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,23,0.94375,,RS,1260,0,23.0,17.0,18,,38,,0.453125,,,,,,RS,RS
1263,2174773656,4,736562,Absent,35,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,6.0,26,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,62,0.8375,10.0,RS,1263,0,6.0,15.0,26,0.1891891891891892,64,0.2639358108108108,0.59375,23.0,0.94375,,,RS,RS,DOWN
1264,2174773656,5,736562,Absent,20,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,15.0,17,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,77,0.89375,26.0,RS,1264,0,15.0,19.0,17,0.16216216216216217,64,0.8378378378378378,0.734375,6.0,0.8375,0.1891891891891892,0.2639358108108108,RS,DOWN,LEFT
1265,2174773656,6,736562,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,3,Unicorn_Absent,96,0.91875,17.0,DOWN,1265,0,19.0,22.0,32,0.1951219512195122,49,0.2736280487804878,0.5625,15.0,0.89375,0.16216216216216217,0.8378378378378378,RS,LEFT,DOWN
1266,2174773656,7,736562,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,118,0.9375,13.0,LEFT,1266,0,22.0,15.0,32,0.3333333333333333,39,0.1282051282051282,0.453125,19.0,0.91875,0.1951219512195122,0.2736280487804878,DOWN,DOWN,RS
1267,2174773656,8,736562,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,133,0.89375,10.0,DOWN,1267,0,15.0,-46.0,32,0.3333333333333333,51,0.15555555555555553,0.53125,22.0,0.9375,0.3333333333333333,0.1282051282051282,LEFT,RS,RS
1272,2174773656,13,736562,Absent,27,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,20.0,12,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,-31,0.925,7.0,RS,1272,0,20.0,26.0,24,0.21739130434782608,45,0.19077196095829638,0.515625,15.0,0.89375,0.3333333333333333,0.15555555555555553,DOWN,RS,RS
1274,2174773656,15,736562,Absent,28,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,17,0.9375,6.0,RS,1274,0,22.0,21.0,21,0.15384615384615385,45,0.18615384615384617,0.546875,20.0,0.925,0.21739130434782608,0.19077196095829638,RS,RS,RS
1275,2174773656,16,736562,Absent,35,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,21.0,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,38,0.93125,10.0,RS,1275,0,21.0,21.0,28,0.2564102564102564,52,0.021367521367521403,0.640625,22.0,0.9375,0.15384615384615385,0.18615384615384617,RS,RS,RS
1276,2174773656,17,736562,Absent,33,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,59,0.93125,11.0,RS,1276,0,21.0,-75.0,24,0.20930232558139536,45,0.07915921288014308,0.53125,21.0,0.93125,0.2564102564102564,0.021367521367521403,RS,RS,RS
1278,2174773656,19,736562,Absent,28,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,7,0.94375,11.0,RS,1278,0,23.0,29.0,24,0.2,43,0.10434782608695653,0.53125,21.0,0.93125,0.20930232558139536,0.07915921288014308,RS,RS,RS
1279,2174773656,20,736562,Absent,24,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,29.0,3,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,36,0.98125,9.0,RS,1279,0,29.0,-11.0,19,0.19444444444444445,34,0.016081871345029225,0.484375,23.0,0.94375,0.2,0.10434782608695653,RS,RS,RS
1283,2174773656,24,736562,Absent,31,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,22.0,10,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,24,0.9375,20.0,RS,1283,0,22.0,-23.0,24,0.22857142857142856,38,0.028571428571428553,0.4375,29.0,0.98125,0.19444444444444445,0.016081871345029225,RS,RS,RS
1286,2174773656,27,736562,Absent,33,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,21.0,11,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,-1,0.93125,0.0,RS,1286,0,21.0,10.0,27,0.24390243902439024,46,0.04181184668989546,0.546875,22.0,0.9375,0.22857142857142856,0.028571428571428553,RS,RS,RIGHT
1287,2174773656,28,736562,Absent,30,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,10.0,22,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,9,0.8625,11.0,RS,1287,0,10.0,18.0,22,0.1951219512195122,64,0.2736280487804878,0.65625,21.0,0.93125,0.24390243902439024,0.04181184668989546,RS,RIGHT,IN
1288,2174773656,29,736562,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,27,0.9125,22.0,RIGHT,1288,0,18.0,30.0,32,0.2,45,0.221875,0.484375,10.0,0.8625,0.1951219512195122,0.2736280487804878,RS,IN,DOWN
