index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Ac_Score,Norm_Score,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Distancias,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Joint_LAG1,Distancias_LAG1,Focal,Alpha
3106,66643249,54,666437,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,Unicorn_Absent,-1,-1,4,537,0.9,32.0,0.125,48.0,0.06989795918367347,0.5,UP,0.9875,0.17647058823529413,0.06989795918367347,2,RS,0.025,0
3110,66643249,56,666437,Absent,39,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,25,7,Unicorn_Absent,-1,-1,0,491,0.95625,29.0,0.24489795918367346,37.0,0.0,0.46875,RS,0.9,0.125,0.06989795918367347,16,UP,0.025,0
3112,66643249,57,666437,Absent,39,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,25,7,Unicorn_Absent,-1,-1,0,516,0.95625,29.0,1.0,37.0,0.0,0.46875,RS,0.95625,0.24489795918367346,0.0,7,RS,0.025,0
2281,79703892,1,38928,Absent,43,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,16,16,Unicorn_Absent,-1,-1,9,16,0.9,34.0,1.0,46.0,0.0,0.46875,,,,,,,0.025,0
2283,79703892,2,38928,Absent,43,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,32,0,Unicorn_Absent,-1,-1,9,48,1.0,34.0,1.0,34.0,0.0,0.53125,,0.9,1.0,0.0,16,,0.025,0
2287,79703892,4,38928,Absent,42,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,32,0,Unicorn_Absent,-1,-1,9,112,1.0,32.0,0.43478260869565216,32.0,1.0,0.5,,1.0,1.0,0.0,0,,0.025,0
2299,79703892,10,38928,Absent,41,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,17,15,Unicorn_Absent,-1,-1,9,-17,0.90625,30.0,0.3191489361702128,46.0,1.0,0.484375,,1.0,0.43478260869565216,1.0,0,,0.025,0
2301,79703892,11,38928,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,19,13,Unicorn_Absent,-1,-1,5,2,0.91875,32.0,0.24,50.0,0.5652173913043479,0.578125,LEFT,0.90625,0.3191489361702128,1.0,15,,0.025,0
2309,79703892,15,38928,Absent,24,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,14,18,Unicorn_Absent,-1,-1,9,86,0.8875,23.0,0.1,37.0,0.5652173913043479,0.296875,,0.91875,0.24,0.5652173913043479,13,LEFT,0.025,0
2311,79703892,16,38928,Absent,24,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,30,2,Unicorn_Absent,-1,-1,9,116,0.9875,23.0,1.0,26.0,0.3191489361702128,0.375,,0.8875,0.1,0.5652173913043479,18,,0.025,0
2313,79703892,17,38928,Absent,55,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,10,22,Unicorn_Absent,-1,-1,9,126,0.8625,38.0,0.32608695652173914,52.0,0.3191489361702128,0.46875,,0.9875,1.0,0.3191489361702128,2,,0.025,0
2315,79703892,18,38928,Absent,55,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,11,21,Unicorn_Absent,-1,-1,9,137,0.86875,38.0,1.0,57.0,0.76,0.5625,,0.8625,0.32608695652173914,0.3191489361702128,22,,0.025,0
2319,79703892,20,38928,Absent,27,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,16,16,Unicorn_Absent,-1,-1,9,175,0.9,24.0,0.2916666666666667,48.0,0.76,0.5,,0.86875,1.0,0.76,21,,0.025,0
2321,79703892,21,38928,Absent,27,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,16,16,Unicorn_Absent,-1,-1,9,191,0.9,24.0,1.0,48.0,0.30000000000000004,0.5,,0.9,0.2916666666666667,0.76,16,,0.025,0
2325,79703892,23,38928,Absent,56,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,12,20,Unicorn_Absent,-1,-1,9,235,0.875,42.0,0.3469387755102041,54.0,0.30000000000000004,0.53125,,0.9,1.0,0.30000000000000004,16,,0.025,0
2327,79703892,24,38928,Absent,56,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,8,24,Unicorn_Absent,-1,-1,9,243,0.85,42.0,1.0,50.0,0.9722222222222222,0.40625,,0.875,0.3469387755102041,0.30000000000000004,20,,0.025,0
2329,79703892,25,38928,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,20,12,Unicorn_Absent,-1,-1,5,263,0.925,32.0,0.48,44.0,0.9722222222222222,0.5,LEFT,0.85,1.0,0.9722222222222222,24,,0.025,0
2333,79703892,27,38928,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,9,324,1.0,0.0,0.0,30.0,0.21797884841363102,0.46875,,0.925,0.48,0.9722222222222222,12,LEFT,0.025,0
2335,79703892,28,38928,Absent,51,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,17,15,Unicorn_Absent,-1,-1,9,341,0.90625,33.0,0.0,43.0,0.21797884841363102,0.4375,,1.0,0.0,0.21797884841363102,0,,0.025,0
2339,79703892,30,38928,Absent,39,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,16,16,Unicorn_Absent,-1,-1,9,389,0.9,30.0,0.4,48.0,0.5925925925925926,0.5,,0.90625,0.0,0.21797884841363102,15,,0.025,0
2343,79703892,32,38928,Absent,39,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,18,14,Unicorn_Absent,-1,-1,9,434,0.9125,30.0,1.0,48.0,0.5925925925925926,0.53125,,0.9,0.4,0.5925925925925926,16,,0.025,0
2347,79703892,34,38928,Absent,23,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,31,1,Unicorn_Absent,-1,-1,9,497,0.99375,21.0,0.275,25.0,0.7083333333333333,0.375,,0.9125,1.0,0.5925925925925926,14,,0.025,0
2351,79703892,36,38928,Absent,59,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,32,0,Unicorn_Absent,-1,-1,9,560,1.0,39.0,0.2,40.0,0.7083333333333333,0.625,,0.99375,0.275,0.7083333333333333,1,,0.025,0
2355,79703892,38,38928,Absent,51,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,21,Unicorn_Absent,-1,-1,9,602,0.86875,36.0,0.47058823529411764,50.0,0.0,0.453125,,1.0,0.2,0.7083333333333333,0,,0.025,0
2365,79703892,43,38928,Absent,51,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,11,21,Unicorn_Absent,-1,-1,9,587,0.86875,36.0,1.0,50.0,0.0,0.453125,,0.86875,0.47058823529411764,0.0,21,,0.025,0
2367,79703892,44,38928,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1,4,597,0.8625,32.0,0.36,45.0,0.12244897959183676,0.359375,UP,0.86875,1.0,0.0,21,,0.025,0
2375,79703892,48,38928,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18,14,Unicorn_Absent,-1,-1,5,593,0.9125,32.0,0.3333333333333333,49.0,0.12244897959183676,0.546875,LEFT,0.8625,0.36,0.12244897959183676,22,UP,0.025,0
2379,79703892,50,38928,Absent,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,9,639,0.94375,17.0,0.13953488372093023,42.0,0.6666666666666667,0.515625,,0.9125,0.3333333333333333,0.12244897959183676,14,LEFT,0.025,0
2381,79703892,51,38928,Absent,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,23,9,Unicorn_Absent,-1,-1,9,662,0.94375,17.0,1.0,42.0,0.6666666666666667,0.515625,,0.94375,0.13953488372093023,0.6666666666666667,9,,0.025,0
2387,79703892,54,38928,Absent,43,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,20,12,Unicorn_Absent,-1,-1,9,745,0.925,30.0,0.2702702702702703,40.0,0.20727272727272728,0.4375,,0.94375,1.0,0.6666666666666667,9,,0.025,0
2391,79703892,56,38928,Absent,43,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,19,13,Unicorn_Absent,-1,-1,9,792,0.91875,30.0,1.0,46.0,0.20727272727272728,0.515625,,0.925,0.2702702702702703,0.20727272727272728,12,,0.025,0
2280,79703892,1,797056,Absent,36,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,16,16,Unicorn_Absent,-1,-1,0,16,0.9,28.0,1.0,46.0,0.17391304347826086,0.46875,RS,,,,,,0.025,0
2282,79703892,2,797056,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,2,48,1.0,0.0,0.0,34.0,0.17391304347826086,0.53125,NOTHING,0.9,1.0,0.17391304347826086,16,RS,0.025,0
2286,79703892,4,797056,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,112,1.0,0.0,1.0,32.0,0.25,0.5,RS,1.0,0.0,0.17391304347826086,0,NOTHING,0.025,0
2298,79703892,10,797056,Absent,42,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,17,15,Unicorn_Absent,-1,-1,0,-17,0.90625,31.0,0.0,46.0,0.25,0.484375,RS,1.0,1.0,0.25,0,RS,0.025,0
2300,79703892,11,797056,Absent,42,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,19,13,Unicorn_Absent,-1,-1,0,2,0.91875,31.0,1.0,50.0,0.027906976744186074,0.578125,RS,0.90625,0.0,0.25,15,RS,0.025,0
2308,79703892,15,797056,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14,18,Unicorn_Absent,-1,-1,6,86,0.8875,32.0,0.4,37.0,0.027906976744186074,0.296875,RIGHT,0.91875,1.0,0.027906976744186074,13,RS,0.025,0
2310,79703892,16,797056,Absent,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,Unicorn_Absent,-1,-1,0,116,0.9875,5.0,0.027777777777777776,26.0,0.5652173913043479,0.375,RS,0.8875,0.4,0.027906976744186074,18,RIGHT,0.025,0
2312,79703892,17,797056,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1,7,126,0.8625,36.0,0.10810810810810811,52.0,0.5652173913043479,0.46875,IN,0.9875,0.027777777777777776,0.5652173913043479,2,RS,0.025,0
2314,79703892,18,797056,Absent,57,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,11,21,Unicorn_Absent,-1,-1,0,137,0.86875,40.0,0.4074074074074074,57.0,0.24722222222222223,0.5625,RS,0.8625,0.10810810810810811,0.5652173913043479,22,IN,0.025,0
2318,79703892,20,797056,Absent,57,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,16,16,Unicorn_Absent,-1,-1,0,175,0.9,40.0,1.0,48.0,0.24722222222222223,0.5,RS,0.86875,0.4074074074074074,0.24722222222222223,21,RS,0.025,0
2320,79703892,21,797056,Absent,57,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,16,16,Unicorn_Absent,-1,-1,0,191,0.9,40.0,1.0,48.0,0.2,0.5,RS,0.9,1.0,0.24722222222222223,16,RS,0.025,0
2324,79703892,23,797056,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,20,Unicorn_Absent,-1,-1,3,235,0.875,32.0,0.46938775510204084,54.0,0.2,0.53125,DOWN,0.9,1.0,0.2,16,RS,0.025,0
2326,79703892,24,797056,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,8,24,Unicorn_Absent,-1,-1,5,243,0.85,32.0,0.3333333333333333,50.0,0.44201680672268906,0.40625,LEFT,0.875,0.46938775510204084,0.2,20,DOWN,0.025,0
2328,79703892,25,797056,Absent,28,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,20,12,Unicorn_Absent,-1,-1,0,263,0.925,24.0,0.2727272727272727,44.0,0.44201680672268906,0.5,RS,0.85,0.3333333333333333,0.44201680672268906,24,LEFT,0.025,0
2332,79703892,27,797056,Absent,41,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,32,0,Unicorn_Absent,-1,-1,0,324,1.0,30.0,0.17391304347826086,30.0,0.0,0.46875,RS,0.925,0.2727272727272727,0.44201680672268906,12,RS,0.025,0
2334,79703892,28,797056,Absent,35,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,17,15,Unicorn_Absent,-1,-1,0,341,0.90625,25.0,0.25,43.0,0.0,0.4375,RS,1.0,0.17391304347826086,0.0,0,RS,0.025,0
2338,79703892,30,797056,Absent,58,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,16,16,Unicorn_Absent,-1,-1,0,389,0.9,34.0,0.37209302325581395,48.0,0.64,0.5,RS,0.90625,0.25,0.0,15,RS,0.025,0
2342,79703892,32,797056,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,Unicorn_Absent,-1,-1,4,434,0.9125,32.0,0.43478260869565216,48.0,0.64,0.53125,UP,0.9,0.37209302325581395,0.64,16,RS,0.025,0
2346,79703892,34,797056,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,31,1,Unicorn_Absent,-1,-1,0,497,0.99375,5.0,0.027777777777777776,25.0,0.07092198581560283,0.375,RS,0.9125,0.43478260869565216,0.64,14,UP,0.025,0
2350,79703892,36,797056,Absent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,Unicorn_Absent,-1,-1,0,560,1.0,1.0,0.0,40.0,0.07092198581560283,0.625,RS,0.99375,0.027777777777777776,0.07092198581560283,1,RS,0.025,0
2354,79703892,38,797056,Absent,48,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,11,21,Unicorn_Absent,-1,-1,0,602,0.86875,35.0,0.02857142857142857,50.0,0.1869957285239677,0.453125,RS,1.0,0.0,0.07092198581560283,0,RS,0.025,0
2364,79703892,43,797056,Absent,48,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,11,21,Unicorn_Absent,-1,-1,0,587,0.86875,35.0,1.0,50.0,0.1869957285239677,0.453125,RS,0.86875,0.02857142857142857,0.1869957285239677,21,RS,0.025,0
2366,79703892,44,797056,Absent,48,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,10,22,Unicorn_Absent,-1,-1,0,597,0.8625,35.0,1.0,45.0,0.0,0.359375,RS,0.86875,1.0,0.1869957285239677,21,RS,0.025,0
2374,79703892,48,797056,Absent,47,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,18,14,Unicorn_Absent,-1,-1,0,593,0.9125,31.0,0.40425531914893614,49.0,0.0,0.546875,RS,0.8625,1.0,0.0,22,RS,0.025,0
2378,79703892,50,797056,Absent,47,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,23,9,Unicorn_Absent,-1,-1,0,639,0.94375,34.0,0.32653061224489793,42.0,0.002457002457002422,0.515625,RS,0.9125,0.40425531914893614,0.0,14,RS,0.025,0
2380,79703892,51,797056,Absent,47,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,23,9,Unicorn_Absent,-1,-1,0,662,0.94375,34.0,1.0,42.0,0.002457002457002422,0.515625,RS,0.94375,0.32653061224489793,0.002457002457002422,9,RS,0.025,0
2386,79703892,54,797056,Absent,26,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,20,12,Unicorn_Absent,-1,-1,0,745,0.925,22.0,0.2727272727272727,40.0,0.8913043478260869,0.4375,RS,0.94375,1.0,0.002457002457002422,9,RS,0.025,0
2390,79703892,56,797056,Absent,41,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,19,13,Unicorn_Absent,-1,-1,0,792,0.91875,29.0,0.10869565217391304,46.0,0.8913043478260869,0.515625,RS,0.925,0.2727272727272727,0.8913043478260869,12,RS,0.025,0
